timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,prev_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-06-11 21:09:38 ,user1082,deposit,£4738.27,Cardiff ,cardiff,Nokia 3310,,2025-06-11 21:09:38,4738.27,GBP,21,2,11,6,19.05,1,1,2567.66,1726.5,1.26,London,0,0,Normal,Common transition
2025-06-12 01:18:19 ,user1082,cashout,$564.61,Manchester ,manchester,None,,2025-06-12 01:18:19,564.61,USD,1,3,12,6,4.14,1,1,2646.38,1766.61,-1.18,Cardiff ,0,0,Normal,Common transition
2025-06-14 17:44:37 ,user1082,top-up,$222.14,London ,london,Xiaomi Mi 11,,2025-06-14 17:44:37,222.14,USD,17,5,14,6,64.44,1,1,2567.66,1774.83,-1.32,Manchester ,0,0,Normal,Common transition
2025-06-14 20:29:30,user1082,refund,1174.36,London,london,iPhone 13,,2025-06-14 20:29:30,1174.36,UNKNOWN,20,5,14,6,2.75,1,1,2488.94,1796.53,-0.73,London ,0,0,Normal,Common transition
2025-06-15 13:02:26 ,user1082,cashout,$3085.08,Cardiff ,cardiff,Huawei P30,,2025-06-15 13:02:26,3085.08,USD,13,6,15,6,16.55,1,1,2215.6,1766.55,0.49,London,0,0,Normal,Common transition
2025-06-16 01:34:07,user1082,debit,$3891.02,London,london,Samsung Galaxy S10,,2025-06-16 01:34:07,3891.02,USD,1,0,16,6,12.53,1,1,2488.94,1731.64,0.81,Cardiff ,0,0,Normal,Common transition
2025-06-16 18:38:17,user1082,cashout,£1113.47,Leeds,leeds,None,,2025-06-16 18:38:17,1113.47,GBP,18,0,16,6,17.07,1,1,2567.66,1724.41,-0.84,London,0,0,Normal,Common transition
2025-06-16 19:35:47,user1082,withdrawal,16,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-16 19:35:47,16.0,UNKNOWN,19,0,16,6,0.96,1,0,2488.94,1704.52,-1.45,Leeds,0,0,Normal,Common transition
2025-06-18 11:58:05,user1082,cashout,18,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-18 11:58:05,18.0,UNKNOWN,11,2,18,6,40.37,0,0,2215.6,1731.04,-1.27,Leeds,0,0,Normal,Common transition
2025-06-21 13:10:19 ,user1082,cashout,£1574.79,Cardiff ,cardiff,Huawei P30,,2025-06-21 13:10:19,1574.79,GBP,13,5,21,6,73.2,1,1,1942.25,1750.15,-0.21,Leeds,0,0,Normal,Common transition
2025-06-22 06:45:08,user1082,top-up,$75.15,None,none,iPhone 13,,2025-06-22 06:45:08,75.15,USD,6,6,22,6,17.58,1,1,1758.52,1718.09,-0.98,Cardiff ,0,0,Normal,Common transition
2025-06-23 02:42:51,user1082,transfer,2599.24,Glasgow,glasgow,iPhone 13,,2025-06-23 02:42:51,2599.24,UNKNOWN,2,0,23,6,19.96,0,1,1574.79,1729.07,0.59,None,0,0,Normal,Common transition
2025-06-23 07:38:26,user1082,deposit,828.43,Leeds,leeds,None,,2025-06-23 07:38:26,828.43,UNKNOWN,7,0,23,6,4.93,1,1,1758.52,1700.25,-0.55,Glasgow,0,0,Normal,Common transition
2025-06-23 18:01:55 ,user1082,cashout,$1257.32,Manchester ,manchester,None,,2025-06-23 18:01:55,1257.32,USD,18,0,23,6,10.39,0,1,1574.79,1684.77,-0.19,Leeds,0,0,Normal,Common transition
2025-06-24 06:31:06,user1082,refund,€2642.42,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-24 06:31:06,2642.42,EUR,6,1,24,6,12.49,1,1,1416.05,1661.02,0.74,Manchester ,0,0,Normal,Common transition
2025-06-24 08:23:46 ,user1082,withdrawal,€3999.52,Birmingham ,birmingham,None,,2025-06-24 08:23:46,3999.52,EUR,8,1,24,6,1.88,1,1,1574.79,1637.49,1.48,Birmingham,0,0,Normal,Common transition
2025-06-24 12:01:04,user1082,withdrawal,3946.35,Birmingham,birmingham,iPhone 13,,2025-06-24 12:01:04,3946.35,UNKNOWN,12,1,24,6,3.62,1,1,1758.52,1649.28,1.33,Birmingham ,0,0,Normal,Common transition
2025-06-24 12:40:18 ,user1082,refund,£489.24,Cardiff ,cardiff,Huawei P30,,2025-06-24 12:40:18,489.24,GBP,12,1,24,6,0.65,1,1,1942.25,1656.18,-0.88,Birmingham,0,0,Normal,Common transition
2025-06-24 14:13:36,user1082,transfer,€4109.37,Leeds,leeds,iPhone 13,,2025-06-24 14:13:36,4109.37,EUR,14,1,24,6,1.56,1,1,1758.52,1654.62,1.42,Cardiff ,0,0,Normal,Common transition
2025-06-24 21:21:03,user1082,refund,£4510.5,None,none,Samsung Galaxy S10,,2025-06-24 21:21:03,4510.5,GBP,21,1,24,6,7.12,1,1,1942.25,1666.18,1.54,Leeds,0,0,Normal,Common transition
2025-06-25 08:50:11,user1082,cashout,475.76,Leeds,leeds,Nokia 3310,,2025-06-25 08:50:11,475.76,UNKNOWN,8,2,25,6,11.49,1,1,2215.6,1689.54,-1.03,None,0,0,Normal,Common transition
2025-06-25 10:10:07,user1082,deposit,175.31,London,london,Xiaomi Mi 11,,2025-06-25 10:10:07,175.31,UNKNOWN,10,2,25,6,1.33,1,1,1942.25,1689.69,-1.05,Leeds,0,0,Normal,Common transition
2025-06-26 04:20:15 ,user1082,deposit,€4285.24,London ,london,Samsung Galaxy S10,,2025-06-26 04:20:15,4285.24,EUR,4,3,26,6,18.17,1,1,1758.52,1697.12,1.49,London,0,0,Normal,Common transition
2025-06-26 10:21:53 ,user1082,deposit,€4215.54,Manchester ,manchester,iPhone 13,,2025-06-26 10:21:53,4215.54,EUR,10,3,26,6,6.03,1,1,1942.25,1710.96,1.33,London ,0,0,Normal,Common transition
2025-06-26 11:31:46 ,user1082,purchase,€4213.95,None ,none,Nokia 3310,,2025-06-26 11:31:46,4213.95,EUR,11,3,26,6,1.16,1,1,2215.6,1720.12,1.16,Manchester ,0,0,Normal,Common transition
2025-06-27 20:27:11,user1082,debit,4743.49,Leeds,leeds,Nokia 3310,,2025-06-27 20:27:11,4743.49,UNKNOWN,20,4,27,6,32.92,0,1,2488.94,1727.27,1.31,None ,0,0,Normal,Common transition
2025-06-28 17:35:43,user1082,cashout,$405.67,Leeds,leeds,None,,2025-06-28 17:35:43,405.67,USD,17,5,28,6,21.14,1,0,2544.09,1748.84,-1.22,Leeds,0,0,Normal,Common transition
2025-06-29 15:54:25,user1082,withdrawal,4441.47,London,london,Samsung Galaxy S10,,2025-06-29 15:54:25,4441.47,UNKNOWN,15,6,29,6,22.31,1,1,2488.94,1752.17,1.11,Leeds,0,0,Normal,Common transition
2025-06-29 16:25:16,user1082,purchase,29,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-29 16:25:16,29.0,UNKNOWN,16,6,29,6,0.51,1,1,2544.09,1762.43,-1.43,London,0,0,Normal,Common transition
2025-06-29 22:28:32,user1082,debit,€4920.89,None,none,Samsung Galaxy S10,,2025-06-29 22:28:32,4920.89,EUR,22,6,29,6,6.05,1,1,2488.94,1775.34,1.37,Leeds,0,0,Normal,Common transition
2025-06-29 23:11:23 ,user1082,top-up,£8.45,Glasgow ,glasgow,iPhone 13,,2025-06-29 23:11:23,8.45,GBP,23,6,29,6,0.71,1,1,2544.09,1798.63,-1.41,None,0,0,Normal,Common transition
2025-06-30 08:25:18 ,user1082,top-up,€4646.4,London ,london,Samsung Galaxy S10,,2025-06-30 08:25:18,4646.4,EUR,8,0,30,6,9.23,1,1,2488.94,1810.74,1.19,Glasgow ,0,0,Normal,Common transition
2025-06-30 18:20:52 ,user1082,purchase,£657.15,London ,london,None,,2025-06-30 18:20:52,657.15,GBP,18,0,30,6,9.93,1,0,2544.09,1823.8,-1.03,London ,0,0,Normal,Common transition
2025-07-01 01:18:37,user1082,transfer,4008.18,Leeds,leeds,Pixel 6,,2025-07-01 01:18:37,4008.18,UNKNOWN,1,1,1,7,6.96,1,1,2488.94,1820.33,0.83,London ,0,0,Normal,Common transition
2025-07-01 08:26:00,user1082,refund,€3782.63,Manchester,manchester,iPhone 13,,2025-07-01 08:26:00,3782.63,EUR,8,1,1,7,7.12,1,1,2544.09,1817.98,0.68,Leeds,0,0,Normal,Common transition
2025-07-01 10:04:09 ,user1082,purchase,$4854.89,Glasgow ,glasgow,None,,2025-07-01 10:04:09,4854.89,USD,10,1,1,7,1.64,1,1,2599.24,1811.26,1.25,Manchester,0,0,Normal,Common transition
2025-07-01 19:05:07,user1082,purchase,£855.97,Birmingham,birmingham,Pixel 6,,2025-07-01 19:05:07,855.97,GBP,19,1,1,7,9.02,1,1,2620.83,1826.68,-0.97,Glasgow ,0,0,Normal,Common transition
2025-07-02 02:13:51,user1082,deposit,4155.04,Glasgow,glasgow,Samsung Galaxy S10,,2025-07-02 02:13:51,4155.04,UNKNOWN,2,2,2,7,7.15,1,1,2599.24,1821.43,0.85,Birmingham,0,0,Normal,Common transition
2025-07-02 11:11:43,user1082,purchase,€1749.71,Birmingham,birmingham,Huawei P30,,2025-07-02 11:11:43,1749.71,EUR,11,2,2,7,8.96,1,1,2620.83,1820.41,-0.48,Glasgow,0,0,Normal,Common transition
2025-07-02 23:44:31,user1082,refund,€449.97,Liverpool,liverpool,None,,2025-07-02 23:44:31,449.97,EUR,23,2,2,7,12.55,1,1,2599.24,1805.64,-1.19,Birmingham,0,0,Normal,Common transition
2025-07-03 01:09:53 ,user1082,deposit,£2208.27,None ,none,Samsung Galaxy S10,,2025-07-03 01:09:53,2208.27,GBP,1,3,3,7,1.42,1,1,2544.09,1807.89,-0.19,Liverpool,0,0,Normal,Common transition
2025-07-04 01:34:05,user1082,deposit,1719.36,London,london,iPhone 13,,2025-07-04 01:34:05,1719.36,UNKNOWN,1,4,4,7,24.4,1,1,2488.94,1791.78,-0.43,None ,0,0,Normal,Common transition
2025-07-04 04:53:33,user1082,deposit,£1017.19,Manchester,manchester,None,,2025-07-04 04:53:33,1017.19,GBP,4,4,4,7,3.32,1,1,2348.6,1777.96,-0.75,London,0,0,Normal,Common transition
2025-07-04 08:05:35 ,user1082,debit,£4611.02,None ,none,Huawei P30,,2025-07-04 08:05:35,4611.02,GBP,8,4,4,7,3.2,1,1,2208.27,1771.02,1.36,Manchester,0,0,Normal,Common transition
2025-07-04 18:15:39,user1082,cashout,€1062.86,Glasgow,glasgow,Nokia 3310,,2025-07-04 18:15:39,1062.86,EUR,18,4,4,7,10.17,1,1,2348.6,1780.64,-0.72,None ,0,0,Normal,Common transition
2025-07-05 07:28:24,user1082,debit,4341.25,Leeds,leeds,Nokia 3310,,2025-07-05 07:28:24,4341.25,UNKNOWN,7,5,5,7,13.21,0,1,2208.27,1773.53,1.2,Glasgow,0,0,Normal,Common transition
2025-07-05 23:14:46,user1082,transfer,2597.44,Birmingham,birmingham,Pixel 6,,2025-07-05 23:14:46,2597.44,UNKNOWN,23,5,5,7,15.77,1,1,2348.6,1777.22,0.14,Leeds,0,0,Normal,Common transition
2025-07-07 00:02:14,user1082,cashout,£1767.48,Leeds,leeds,Xiaomi Mi 11,,2025-07-07 00:02:14,1767.48,GBP,0,0,7,7,24.79,1,1,2488.94,1763.06,-0.41,Birmingham,0,0,Normal,Common transition
2025-07-07 13:47:33,user1082,refund,07,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-07 13:47:33,7.0,UNKNOWN,13,0,7,7,13.76,0,0,2348.6,1750.66,-1.34,Leeds,0,0,Normal,Common transition
2025-07-08 07:39:11 ,user1082,refund,£2453.96,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-08 07:39:11,2453.96,GBP,7,1,8,7,17.86,0,1,2208.27,1761.39,0.14,Leeds,0,0,Normal,Common transition
2025-07-08 16:33:52,user1082,cashout,£2113.39,Cardiff,cardiff,Huawei P30,,2025-07-08 16:33:52,2113.39,GBP,16,1,8,7,8.91,1,1,2331.11,1747.85,-0.12,Birmingham ,0,0,Normal,Common transition
2025-07-09 08:26:17,user1082,purchase,189.45,Manchester,manchester,iPhone 13,,2025-07-09 08:26:17,189.45,UNKNOWN,8,2,9,7,15.87,1,1,2208.27,1734.76,-1.16,Cardiff,0,0,Normal,Common transition
2025-07-09 18:07:17 ,user1082,refund,$3179.98,Birmingham ,birmingham,Nokia 3310,,2025-07-09 18:07:17,3179.98,USD,18,2,9,7,9.68,1,1,2160.83,1741.18,0.59,Manchester,0,0,Normal,Common transition
2025-07-10 06:11:04,user1082,deposit,$2074.2,Cardiff,cardiff,Huawei P30,,2025-07-10 06:11:04,2074.2,USD,6,3,10,7,12.06,1,1,2208.27,1731.6,-0.08,Birmingham ,0,0,Normal,Common transition
2025-07-10 12:10:48,user1082,top-up,$3409.5,London,london,Pixel 6,,2025-07-10 12:10:48,3409.5,USD,12,3,10,7,6.0,1,1,2160.83,1719.24,0.73,Cardiff,0,0,Normal,Common transition
2025-07-10 14:42:50,user1082,debit,$3333.72,None,none,None,,2025-07-10 14:42:50,3333.72,USD,14,3,10,7,2.53,1,1,2208.27,1711.94,0.66,London,0,0,Normal,Common transition
2025-07-10 16:01:13,user1082,withdrawal,€632.11,Birmingham,birmingham,Nokia 3310,,2025-07-10 16:01:13,632.11,EUR,16,3,10,7,1.31,1,1,2331.11,1704.02,-1.0,None,0,0,Normal,Common transition
2025-07-11 13:40:19,user1082,deposit,3183.9,Glasgow,glasgow,iPhone 13,,2025-07-11 13:40:19,3183.9,UNKNOWN,13,4,11,7,21.65,1,1,2208.27,1703.85,0.57,Birmingham,0,0,Normal,Common transition
2025-07-12 12:54:38,user1082,debit,1028.8,Leeds,leeds,iPhone 13,,2025-07-12 12:54:38,1028.8,UNKNOWN,12,5,12,7,23.24,0,1,2331.11,1695.17,-0.77,Glasgow,0,0,Normal,Common transition
2025-07-13 06:33:41,user1082,top-up,£4994.68,Glasgow,glasgow,None,,2025-07-13 06:33:41,4994.68,GBP,6,6,13,7,17.65,1,1,2208.27,1690.3,1.65,Leeds,0,0,Normal,Common transition
2025-07-13 06:43:06 ,user1082,debit,£350.51,Glasgow ,glasgow,Huawei P30,,2025-07-13 06:43:06,350.51,GBP,6,6,13,7,0.16,1,1,2331.11,1707.08,-1.16,Glasgow,0,0,Normal,Common transition
2025-07-14 00:55:22,user1082,withdrawal,$4363.44,Manchester,manchester,Pixel 6,,2025-07-14 00:55:22,4363.44,USD,0,0,14,7,18.2,1,1,2208.27,1710.93,1.26,Glasgow ,0,0,Normal,Common transition
2025-07-14 16:56:28 ,user1082,refund,£878.61,Manchester ,manchester,iPhone 13,,2025-07-14 16:56:28,878.61,GBP,16,0,14,7,16.02,1,1,2331.11,1715.52,-0.85,Manchester,0,0,Normal,Common transition
2025-07-16 00:07:24 ,user1082,transfer,€1184.74,Leeds ,leeds,iPhone 13,,2025-07-16 00:07:24,1184.74,EUR,0,2,16,7,31.18,0,1,2208.27,1712.42,-0.6,Manchester ,0,0,Normal,Common transition
2025-07-16 08:02:17,user1082,transfer,$1128.28,Liverpool,liverpool,Huawei P30,,2025-07-16 08:02:17,1128.28,USD,8,2,16,7,7.91,1,1,2160.83,1706.31,-0.61,Leeds ,0,0,Normal,Common transition
2025-07-17 10:24:19,user1082,deposit,£4966.54,Leeds,leeds,Huawei P30,,2025-07-17 10:24:19,4966.54,GBP,10,3,17,7,26.37,0,1,2113.39,1700.68,1.68,Liverpool,0,0,Normal,Common transition
2025-07-18 01:29:49,user1082,top-up,£2702.67,Glasgow,glasgow,Huawei P30,,2025-07-18 01:29:49,2702.67,GBP,1,4,18,7,15.09,0,1,2160.83,1715.71,0.32,Leeds,0,0,Normal,Common transition
2025-07-18 13:41:51 ,user1082,purchase,£1765.35,Leeds ,leeds,Xiaomi Mi 11,,2025-07-18 13:41:51,1765.35,GBP,13,4,18,7,12.2,1,1,2208.27,1705.71,-0.26,Glasgow,0,0,Normal,Common transition
2025-07-18 17:44:06,user1082,debit,18,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-18 17:44:06,18.0,UNKNOWN,17,4,18,7,4.04,0,1,2160.83,1696.53,-1.26,Leeds ,0,0,Normal,Common transition
2025-07-19 22:56:10,user1082,transfer,£1895.23,Birmingham,birmingham,Samsung Galaxy S10,,2025-07-19 22:56:10,1895.23,GBP,22,5,19,7,29.2,1,1,2113.39,1704.87,-0.13,Leeds,0,0,Normal,Common transition
2025-07-21 23:19:54,user1082,refund,3220.44,London,london,Huawei P30,,2025-07-21 23:19:54,3220.44,UNKNOWN,23,0,21,7,48.4,1,1,2093.8,1695.37,0.66,Birmingham,0,0,Normal,Common transition
2025-07-22 11:13:45 ,user1082,withdrawal,£2773.9,Cardiff ,cardiff,Xiaomi Mi 11,,2025-07-22 11:13:45,2773.9,GBP,11,1,22,7,11.9,1,1,2113.39,1688.41,0.39,London,0,0,Normal,Common transition
2025-07-22 12:16:04,user1082,withdrawal,$830.48,Cardiff,cardiff,Xiaomi Mi 11,,2025-07-22 12:16:04,830.48,USD,12,1,22,7,1.04,0,1,2160.83,1679.42,-0.79,Cardiff ,0,0,Normal,Common transition
2025-07-23 14:00:03,user1082,withdrawal,23,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-23 14:00:03,23.0,UNKNOWN,14,2,23,7,25.73,0,1,2113.39,1677.2,-1.25,Cardiff,0,0,Normal,Common transition
2025-07-23 14:07:20,user1082,purchase,£1452.48,Manchester,manchester,Nokia 3310,,2025-07-23 14:07:20,1452.48,GBP,14,2,23,7,0.12,1,1,2093.8,1684.82,-0.38,Leeds,0,0,Normal,Common transition
2025-07-23 17:51:17,user1082,transfer,$1883.4,Liverpool,liverpool,iPhone 13,,2025-07-23 17:51:17,1883.4,USD,17,2,23,7,3.73,1,1,2074.2,1677.61,-0.11,Manchester,0,0,Normal,Common transition
2025-07-24 04:21:59,user1082,withdrawal,3161.96,Birmingham,birmingham,iPhone 13,,2025-07-24 04:21:59,3161.96,UNKNOWN,4,3,24,7,10.51,0,1,2008.22,1668.83,0.69,Liverpool,0,0,Normal,Common transition
2025-07-25 16:29:52,user1082,transfer,25,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-25 16:29:52,25.0,UNKNOWN,16,4,25,7,36.13,1,1,2074.2,1662.4,-1.23,Birmingham,0,0,Normal,Common transition
2025-07-25 16:48:28 ,user1082,debit,€262.61,Leeds ,leeds,Xiaomi Mi 11,,2025-07-25 16:48:28,262.61,EUR,16,4,25,7,0.31,0,1,2008.22,1669.49,-1.05,Leeds,0,0,Normal,Common transition
2025-07-26 22:50:55 ,user1082,deposit,€2964.99,Liverpool ,liverpool,Nokia 3310,,2025-07-26 22:50:55,2964.99,EUR,22,5,26,7,30.04,1,1,1942.25,1672.94,0.61,Leeds ,0,0,Normal,Common transition
2025-07-27 13:47:53 ,user1082,deposit,€3023.65,Liverpool ,liverpool,None,,2025-07-27 13:47:53,3023.65,EUR,13,6,27,7,14.95,1,0,2008.22,1665.85,0.61,Liverpool ,0,0,Normal,Common transition
2025-07-27 20:23:30,user1082,deposit,518.72,London,london,Samsung Galaxy S10,,2025-07-27 20:23:30,518.72,UNKNOWN,20,6,27,7,6.59,1,1,2074.2,1659.12,-0.94,Liverpool ,0,0,Normal,Common transition
2025-07-27 21:47:27,user1082,cashout,2942.86,None,none,Huawei P30,,2025-07-27 21:47:27,2942.86,UNKNOWN,21,6,27,7,1.4,1,1,2008.22,1659.63,0.56,London,0,0,Normal,Common transition
2025-07-27 21:50:26,user1082,refund,3521.0,London,london,Nokia 3310,,2025-07-27 21:50:26,3521.0,UNKNOWN,21,6,27,7,0.05,1,1,2074.2,1652.75,0.88,None,0,0,Normal,Common transition
2025-07-28 06:15:11 ,user1082,debit,€3794.87,Birmingham ,birmingham,Xiaomi Mi 11,,2025-07-28 06:15:11,3794.87,EUR,6,0,28,7,8.41,1,1,2093.8,1649.48,1.03,London,0,0,Normal,Common transition
2025-07-28 16:53:22,user1082,top-up,$4712.8,Cardiff,cardiff,Xiaomi Mi 11,,2025-07-28 16:53:22,4712.8,USD,16,0,28,7,10.64,0,1,2113.39,1648.5,1.58,Birmingham ,0,0,Normal,Common transition
2025-07-28 16:58:13,user1082,top-up,28,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-07-28 16:58:13,28.0,UNKNOWN,16,0,28,7,0.08,0,1,2160.83,1658.29,-1.29,Cardiff,0,0,Normal,Common transition
2025-07-29 18:22:20 ,user1082,cashout,$88.58,Cardiff ,cardiff,Pixel 6,,2025-07-29 18:22:20,88.58,USD,18,1,29,7,25.4,1,1,2113.39,1664.97,-1.22,Leeds,0,0,Normal,Common transition
2025-07-29 20:48:05,user1082,top-up,1808.75,None,none,Huawei P30,,2025-07-29 20:48:05,1808.75,UNKNOWN,20,1,29,7,2.43,1,1,2093.8,1670.44,-0.17,Cardiff ,0,0,Normal,Common transition
2025-06-02 06:31:28,user1083,top-up,2102.8,Cardiff,cardiff,Xiaomi Mi 11,,2025-06-02 06:31:28,2102.8,UNKNOWN,6,0,2,6,8.97,1,1,2051.9,1588.72,0.03,,0,0,Normal,Common transition
2025-06-02 18:01:48,user1083,top-up,£4413.08,None,none,Samsung Galaxy S10,,2025-06-02 18:01:48,4413.08,GBP,18,0,2,6,11.51,1,1,2102.8,1588.72,1.45,Cardiff,0,0,Normal,Common transition
2025-06-07 01:44:48 ,user1083,purchase,$1743.42,Manchester ,manchester,Samsung Galaxy S10,,2025-06-07 01:44:48,1743.42,USD,1,5,7,6,103.72,0,1,3257.94,1633.61,-0.93,None,0,0,Normal,Common transition
2025-06-07 07:19:59,user1083,refund,€494.43,Manchester,manchester,iPhone 13,,2025-06-07 07:19:59,494.43,EUR,7,5,7,6,5.59,1,1,2102.8,1448.77,-1.11,Manchester ,0,0,Normal,Common transition
2025-06-07 19:12:25,user1083,debit,3251.24,London,london,Nokia 3310,,2025-06-07 19:12:25,3251.24,UNKNOWN,19,5,7,6,11.87,1,1,1923.11,1635.45,0.81,Manchester,0,0,Normal,Common transition
2025-06-08 00:28:04,user1083,deposit,3391.34,Birmingham,birmingham,iPhone 13,,2025-06-08 00:28:04,3391.34,UNKNOWN,0,6,8,6,5.26,1,1,2102.8,1493.96,0.86,London,0,0,Normal,Common transition
2025-06-08 03:45:53 ,user1083,withdrawal,£3232.08,Glasgow ,glasgow,iPhone 13,,2025-06-08 03:45:53,3232.08,GBP,3,6,8,6,3.3,0,1,2677.02,1396.07,0.4,Birmingham,0,0,Normal,Common transition
2025-06-09 05:58:28,user1083,withdrawal,508.53,Manchester,manchester,Huawei P30,,2025-06-09 05:58:28,508.53,UNKNOWN,5,0,9,6,26.21,1,1,3232.08,1299.05,-2.1,Glasgow ,0,0,Normal,Common transition
2025-06-09 20:29:24 ,user1083,top-up,£3462.22,Liverpool ,liverpool,Pixel 6,,2025-06-09 20:29:24,3462.22,GBP,20,0,9,6,14.52,1,1,2667.44,1423.28,0.56,Manchester,0,0,Normal,Common transition
2025-06-10 01:22:34,user1083,purchase,$161.3,Liverpool,liverpool,Xiaomi Mi 11,,2025-06-10 01:22:34,161.3,USD,1,1,10,6,4.89,1,1,3232.08,1378.31,-2.23,Liverpool ,0,0,Normal,Common transition
2025-06-11 15:14:24,user1083,purchase,$1907.44,Cardiff,cardiff,Pixel 6,,2025-06-11 15:14:24,1907.44,USD,15,2,11,6,37.86,1,1,2667.44,1496.92,-0.51,Liverpool,0,0,Normal,Common transition
2025-06-12 15:55:41,user1083,purchase,4998.25,Leeds,leeds,Pixel 6,,2025-06-12 15:55:41,4998.25,UNKNOWN,15,3,12,6,24.69,0,1,2102.8,1424.45,2.03,Cardiff,0,0,Normal,Common transition
2025-06-13 02:49:01,user1083,purchase,13,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-13 02:49:01,13.0,UNKNOWN,2,4,13,6,10.89,1,0,2667.44,1573.98,-1.69,Leeds,0,0,Normal,Common transition
2025-06-14 04:01:18,user1083,top-up,4071.33,Glasgow,glasgow,Pixel 6,,2025-06-14 04:01:18,4071.33,UNKNOWN,4,5,14,6,25.2,1,1,2102.8,1654.13,1.19,Leeds,0,0,Normal,Common transition
2025-06-15 13:32:21,user1083,debit,£4031.74,Manchester,manchester,iPhone 13,,2025-06-15 13:32:21,4031.74,GBP,13,6,15,6,33.52,1,1,2667.44,1659.56,0.82,Glasgow,0,0,Normal,Common transition
2025-06-15 17:01:32,user1083,debit,15,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-15 17:01:32,15.0,UNKNOWN,17,6,15,6,3.49,1,1,3232.08,1653.05,-1.95,Manchester,0,0,Normal,Common transition
2025-06-15 22:39:02,user1083,top-up,15,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-15 22:39:02,15.0,UNKNOWN,22,6,15,6,5.62,0,0,2667.44,1715.29,-1.55,Leeds,0,0,Normal,Common transition
2025-06-16 15:07:35,user1083,deposit,3822.32,Manchester,manchester,Samsung Galaxy S10,,2025-06-16 15:07:35,3822.32,UNKNOWN,15,0,16,6,16.48,1,1,2102.8,1755.69,0.98,Leeds,0,0,Normal,Common transition
2025-06-17 09:07:39,user1083,deposit,$2368.94,Manchester,manchester,Xiaomi Mi 11,,2025-06-17 09:07:39,2368.94,USD,9,1,17,6,18.0,1,0,2667.44,1744.42,-0.17,Manchester,0,0,Normal,Common transition
2025-06-17 16:08:24,user1083,deposit,17,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-17 16:08:24,17.0,UNKNOWN,16,1,17,6,7.01,0,1,2368.94,1695.32,-1.39,Manchester,0,0,Normal,Common transition
2025-06-17 19:00:41 ,user1083,deposit,$1289.84,Glasgow ,glasgow,Pixel 6,,2025-06-17 19:00:41,1289.84,USD,19,1,17,6,2.87,1,1,2235.87,1728.33,-0.55,Leeds,0,0,Normal,Common transition
2025-06-18 03:42:31,user1083,purchase,£1913.38,Liverpool,liverpool,Xiaomi Mi 11,,2025-06-18 03:42:31,1913.38,GBP,3,2,18,6,8.7,1,1,2102.8,1696.26,-0.11,Glasgow ,0,0,Normal,Common transition
2025-06-18 09:21:22,user1083,transfer,3372.84,Birmingham,birmingham,Nokia 3310,,2025-06-18 09:21:22,3372.84,UNKNOWN,9,2,18,6,5.65,1,1,2008.09,1656.2,0.82,Liverpool,0,0,Normal,Common transition
2025-06-19 07:57:40,user1083,withdrawal,$3809.88,Manchester,manchester,Nokia 3310,,2025-06-19 07:57:40,3809.88,USD,7,3,19,6,22.6,0,1,2102.8,1638.2,1.04,Birmingham,0,0,Normal,Common transition
2025-06-21 10:15:34,user1083,cashout,€3920.77,Leeds,leeds,Xiaomi Mi 11,,2025-06-21 10:15:34,3920.77,EUR,10,5,21,6,50.3,1,1,2235.87,1635.55,1.03,Manchester,0,0,Normal,Common transition
2025-06-21 13:47:06 ,user1083,withdrawal,$24.34,Manchester ,manchester,None,,2025-06-21 13:47:06,24.34,USD,13,5,21,6,3.53,1,1,2368.94,1634.92,-1.43,Leeds,0,0,Normal,Common transition
2025-06-21 16:20:29 ,user1083,transfer,€4658.55,Birmingham ,birmingham,Nokia 3310,,2025-06-21 16:20:29,4658.55,EUR,16,5,21,6,2.56,1,1,2235.87,1664.65,1.46,Manchester ,0,0,Normal,Common transition
2025-06-22 02:39:49,user1083,debit,£4483.58,None,none,None,,2025-06-22 02:39:49,4483.58,GBP,2,6,22,6,10.32,1,1,2368.94,1697.16,1.25,Birmingham ,0,0,Normal,Common transition
