timestamp,user,type,amount,location,location_norm,device,fields_found,dt,amount_value,currency,hour,weekday,day_of_month,month,time_diff_hours,is_new_device,is_new_location,user_amount_median,user_amount_std,amount_z_user,anomaly_score,anomaly_label,anomaly_status,explanation
2025-07-11 07:45:10,user1075,purchase,$3847.87,Manchester,manchester,Samsung Galaxy S10,,2025-07-11 07:45:10,3847.87,USD,7,4,11,7,27.22,0,1,2132.14,1577.63,1.09,0.01,1,anomaly,Unseen location
2025-07-30 10:50:22,user1075,transfer,3359.5,Leeds,leeds,iPhone 13,,2025-07-30 10:50:22,3359.5,UNKNOWN,10,2,30,7,129.27,1,1,1998.16,1551.5,0.88,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-05 13:56:11,user1076,top-up,692.9,None,none,iPhone 13,,2025-06-05 13:56:11,692.9,UNKNOWN,13,3,5,6,46.36,1,1,1095.06,201.44,-2.0,0.02,1,anomaly,First time using device; Unseen location
2025-06-09 03:14:08 ,user1076,purchase,$4671.7,Leeds ,leeds,iPhone 13,,2025-06-09 03:14:08,4671.7,USD,3,0,9,6,57.22,1,1,822.76,526.76,7.31,0.04,1,anomaly,Amount far above user average; First time using device; Unseen location; Unusual time gap since last txn
2025-06-11 19:49:51,user1076,top-up,$407.46,None,none,None,,2025-06-11 19:49:51,407.46,USD,19,2,11,6,5.1,0,1,952.62,1786.6,-0.31,0.0,1,anomaly,Unseen location
2025-06-12 23:04:49 ,user1076,deposit,$2195.98,None ,none,Pixel 6,,2025-06-12 23:04:49,2195.98,USD,23,3,12,6,1.62,1,1,896.03,1797.78,0.72,0.01,1,anomaly,First time using device; Unseen location
2025-06-15 09:54:04,user1076,transfer,£4536.09,Leeds,leeds,Samsung Galaxy S10,,2025-06-15 09:54:04,4536.09,GBP,9,6,15,6,22.11,1,1,839.44,1681.87,2.2,0.01,1,anomaly,First time using device; Unseen location
2025-06-15 10:03:26 ,user1076,transfer,£1326.82,Cardiff ,cardiff,Nokia 3310,,2025-06-15 10:03:26,1326.82,GBP,10,6,15,6,0.16,1,1,896.03,1805.24,0.24,0.01,1,anomaly,First time using device; Unseen location
2025-06-16 00:51:56,user1076,cashout,£211.46,Manchester,manchester,None,,2025-06-16 00:51:56,211.46,GBP,0,0,16,6,14.81,1,1,952.62,1742.84,-0.43,0.0,1,anomaly,First time using device; Unseen location
2025-06-16 07:18:29,user1076,cashout,£2922.85,Birmingham,birmingham,None,,2025-06-16 07:18:29,2922.85,GBP,7,0,16,6,6.44,0,1,896.03,1725.04,1.17,0.0,1,anomaly,Unseen location
2025-06-22 17:46:17,user1076,cashout,$2942.34,London,london,None,,2025-06-22 17:46:17,2942.34,USD,17,6,22,6,24.3,1,1,887.01,1657.7,1.24,0.01,1,anomaly,First time using device; Unseen location
2025-06-27 10:48:44 ,user1076,purchase,£1529.58,Leeds ,leeds,None,,2025-06-27 10:48:44,1529.58,GBP,10,4,27,6,54.56,1,1,1095.06,1586.72,0.27,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-03 13:43:11,user1076,debit,$2292.64,Birmingham,birmingham,Huawei P30,,2025-07-03 13:43:11,2292.64,USD,13,3,3,7,1.4,1,1,952.62,1543.78,0.87,0.01,1,anomaly,First time using device; Unseen location
2025-07-04 02:13:48,user1076,cashout,£2394.03,Manchester,manchester,iPhone 13,,2025-07-04 02:13:48,2394.03,GBP,2,4,4,7,4.79,1,1,1120.29,1504.71,0.85,0.0,1,anomaly,First time using device; Unseen location
2025-07-07 07:09:07 ,user1076,purchase,£2730.62,Leeds ,leeds,None,,2025-07-07 07:09:07,2730.62,GBP,7,0,7,7,76.92,1,1,1178.9,1489.12,1.04,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-10 15:03:45 ,user1076,cashout,£4811.62,Cardiff ,cardiff,Huawei P30,,2025-07-10 15:03:45,4811.62,GBP,15,3,10,7,79.91,1,1,1237.5,1479.79,2.42,0.02,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-14 13:54:56 ,user1076,cashout,£2607.84,None ,none,Pixel 6,,2025-07-14 13:54:56,2607.84,GBP,13,0,14,7,16.44,1,1,1560.23,1456.14,0.72,0.01,1,anomaly,First time using device; Unseen location
2025-07-15 12:56:05,user1076,cashout,€4821.85,Glasgow,glasgow,Pixel 6,,2025-07-15 12:56:05,4821.85,EUR,12,1,15,7,23.02,0,1,1590.88,1445.12,2.24,0.0,1,anomaly,Unseen location
2025-07-21 18:18:26,user1076,debit,£2116.13,Manchester,manchester,Samsung Galaxy S10,,2025-07-21 18:18:26,2116.13,GBP,18,0,21,7,44.88,1,1,1560.23,1511.28,0.37,0.0,1,anomaly,First time using device; Unseen location
2025-07-23 06:23:34 ,user1076,transfer,£3167.39,None ,none,iPhone 13,,2025-07-23 06:23:34,3167.39,GBP,6,2,23,7,8.62,1,1,1590.88,1515.0,1.04,0.0,1,anomaly,First time using device; Unseen location
2025-07-25 01:23:21,user1076,debit,4562.75,Manchester,manchester,iPhone 13,,2025-07-25 01:23:21,4562.75,UNKNOWN,1,4,25,7,43.0,0,1,1679.02,1512.42,1.91,0.0,1,anomaly,Unseen location
2025-07-28 02:35:08 ,user1076,purchase,$4206.64,None ,none,Nokia 3310,,2025-07-28 02:35:08,4206.64,USD,2,0,28,7,58.63,1,1,1710.51,1530.63,1.63,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-29 03:09:58,user1076,debit,4606.68,Birmingham,birmingham,iPhone 13,,2025-07-29 03:09:58,4606.68,UNKNOWN,3,1,29,7,9.9,1,1,1857.46,1535.91,1.79,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 00:47:50 ,user1077,purchase,$3369.17,Cardiff ,cardiff,Nokia 3310,,2025-06-02 00:47:50,3369.17,USD,0,0,2,6,6.32,1,1,3027.93,1588.72,0.21,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 00:47:59,user1077,deposit,02,Leeds,leeds,Xiaomi Mi 11,"['timestamp', 'user', 'type', 'amount']",2025-06-02 00:47:59,2.0,UNKNOWN,0,0,2,6,0.0,1,1,3198.55,241.29,-13.25,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 10:26:21 ,user1077,deposit,$1316.2,Manchester ,manchester,None,,2025-06-02 10:26:21,1316.2,USD,10,0,2,6,9.64,1,1,3027.93,1853.4,-0.92,0.0,1,anomaly,First time using device; Unseen location
2025-06-02 23:39:05 ,user1077,debit,$1498.75,Cardiff ,cardiff,None,,2025-06-02 23:39:05,1498.75,USD,23,0,2,6,8.28,1,1,3027.93,1597.41,-0.96,0.01,1,anomaly,First time using device; Unseen location
2025-06-07 10:01:42,user1077,purchase,£4862.41,Glasgow,glasgow,Huawei P30,,2025-06-07 10:01:42,4862.41,GBP,10,5,7,6,62.99,1,1,2243.71,1376.95,1.9,0.0,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-08 02:27:49,user1077,transfer,£4830.02,Birmingham,birmingham,Nokia 3310,,2025-06-08 02:27:49,4830.02,GBP,2,6,8,6,4.53,1,1,1977.01,1543.44,1.85,0.01,1,anomaly,First time using device; Unseen location
2025-06-10 02:31:39,user1077,cashout,£922.04,Birmingham,birmingham,iPhone 13,,2025-06-10 02:31:39,922.04,GBP,2,1,10,6,5.51,1,1,2243.71,1497.23,-0.88,0.0,1,anomaly,First time using device; Unseen location
2025-06-16 09:29:48 ,user1077,deposit,€4873.33,London ,london,Samsung Galaxy S10,,2025-06-16 09:29:48,4873.33,EUR,9,0,16,6,19.49,1,1,2604.07,1485.52,1.53,0.01,1,anomaly,First time using device; Unseen location
2025-06-16 16:28:48 ,user1077,refund,€3591.75,Glasgow ,glasgow,Nokia 3310,,2025-06-16 16:28:48,3591.75,EUR,16,0,16,6,4.83,0,1,2648.53,1499.78,0.63,0.0,1,anomaly,Unseen location
2025-06-19 10:34:46,user1077,deposit,$366.12,Cardiff,cardiff,iPhone 13,,2025-06-19 10:34:46,366.12,USD,10,3,19,6,20.86,1,1,2758.04,1433.2,-1.67,0.01,1,anomaly,First time using device; Unseen location
2025-06-20 05:53:07 ,user1077,deposit,$16.02,Liverpool ,liverpool,iPhone 13,,2025-06-20 05:53:07,16.02,USD,5,4,20,6,18.27,1,1,2758.04,1445.2,-1.9,0.01,1,anomaly,First time using device; Unseen location
2025-06-21 01:18:33 ,user1077,purchase,£4296.96,Leeds ,leeds,Samsung Galaxy S10,,2025-06-21 01:18:33,4296.96,GBP,1,5,21,6,3.3,1,1,2696.53,1505.38,1.06,0.01,1,anomaly,First time using device; Unseen location
2025-06-21 03:23:37 ,user1077,debit,$1345.88,Birmingham ,birmingham,Pixel 6,,2025-06-21 03:23:37,1345.88,USD,3,5,21,6,2.08,1,1,2744.53,1512.29,-0.92,0.0,1,anomaly,First time using device; Unseen location
2025-06-26 06:12:47 ,user1077,deposit,$4846.9,Manchester ,manchester,None,,2025-06-26 06:12:47,4846.9,USD,6,3,26,6,3.13,1,1,2613.92,1518.54,1.47,0.0,1,anomaly,First time using device; Unseen location
2025-06-29 08:55:21,user1077,transfer,€118.09,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-29 08:55:21,118.09,EUR,8,6,29,6,3.42,1,1,2489.86,1547.67,-1.53,0.0,1,anomaly,First time using device; Unseen location
2025-07-01 06:52:12,user1077,debit,£1247.89,Manchester,manchester,iPhone 13,,2025-07-01 06:52:12,1247.89,GBP,6,1,1,7,1.91,0,1,2452.17,1572.72,-0.77,0.0,1,anomaly,Unseen location
2025-07-07 14:29:12,user1077,debit,€4556.91,Glasgow,glasgow,Pixel 6,,2025-07-07 14:29:12,4556.91,EUR,14,0,7,7,4.11,1,1,2213.76,1537.97,1.52,0.0,1,anomaly,First time using device; Unseen location
2025-07-09 13:10:42 ,user1077,top-up,$4806.23,None ,none,None,,2025-07-09 13:10:42,4806.23,USD,13,2,9,7,3.77,1,1,2423.5,1553.1,1.53,0.0,1,anomaly,First time using device; Unseen location
2025-07-21 19:27:51 ,user1077,cashout,$4509.09,London ,london,Samsung Galaxy S10,,2025-07-21 19:27:51,4509.09,USD,19,0,21,7,21.57,1,1,2207.69,1546.45,1.49,0.01,1,anomaly,First time using device; Unseen location
2025-07-24 23:36:10 ,user1077,debit,$4751.83,London ,london,Nokia 3310,,2025-07-24 23:36:10,4751.83,USD,23,3,24,7,16.12,1,1,2198.89,1539.94,1.66,0.01,1,anomaly,First time using device; Unseen location
2025-06-03 16:14:36,user1079,debit,3100.39,Birmingham,birmingham,Huawei P30,,2025-06-03 16:14:36,3100.39,UNKNOWN,16,1,3,6,9.6,1,1,583.26,820.6,3.07,0.03,1,anomaly,Amount far above user average; First time using device; Unseen location
2025-06-04 02:03:37,user1079,cashout,$4817.98,London,london,Pixel 6,,2025-06-04 02:03:37,4817.98,USD,2,2,4,6,9.82,1,1,1163.51,1564.83,2.34,0.01,1,anomaly,First time using device; Unseen location
2025-06-06 04:02:00,user1079,top-up,£4043.43,Birmingham,birmingham,Huawei P30,,2025-06-06 04:02:00,4043.43,GBP,4,4,6,6,4.46,1,1,1163.51,1991.05,1.45,0.01,1,anomaly,First time using device; Unseen location
2025-06-09 17:19:39 ,user1079,debit,£4136.25,None ,none,Huawei P30,,2025-06-09 17:19:39,4136.25,GBP,17,0,9,6,10.21,1,1,1188.3,1810.38,1.63,0.01,1,anomaly,First time using device; Unseen location
2025-06-13 11:33:57,user1079,purchase,2644.03,Birmingham,birmingham,Pixel 6,,2025-06-13 11:33:57,2644.03,UNKNOWN,11,4,13,6,60.1,0,1,1777.93,1742.27,0.5,0.01,1,anomaly,Unseen location; Unusual time gap since last txn
2025-06-21 03:03:12,user1079,transfer,€389.86,Cardiff,cardiff,iPhone 13,,2025-06-21 03:03:12,389.86,EUR,3,5,21,6,140.54,1,1,1777.93,1611.91,-0.86,0.04,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-30 02:14:34,user1079,debit,€3666.43,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-30 02:14:34,3666.43,EUR,2,0,30,6,141.98,1,1,2294.3,1599.06,0.86,0.04,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-30 13:36:47 ,user1079,purchase,$4790.25,Leeds ,leeds,Pixel 6,,2025-06-30 13:36:47,4790.25,USD,13,0,30,6,11.37,1,1,2318.53,1598.92,1.55,0.0,1,anomaly,First time using device; Unseen location
2025-07-17 14:36:31 ,user1079,top-up,$3084.48,London ,london,iPhone 13,,2025-07-17 14:36:31,3084.48,USD,14,3,17,7,176.45,1,1,2498.04,1675.33,0.35,0.03,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-07-22 15:19:09,user1079,purchase,$91.7,Glasgow,glasgow,Pixel 6,,2025-07-22 15:19:09,91.7,USD,15,1,22,7,46.75,1,1,2498.04,1711.37,-1.41,0.01,1,anomaly,First time using device; Unseen location
2025-07-28 23:18:42,user1079,debit,1725.32,Cardiff,cardiff,Huawei P30,,2025-07-28 23:18:42,1725.32,UNKNOWN,23,0,28,7,66.62,1,0,2342.76,1740.9,-0.35,0.01,1,anomaly,First time using device; Unusual time gap since last txn
2025-06-02 04:17:53 ,user1080,debit,£4988.94,Glasgow ,glasgow,Samsung Galaxy S10,,2025-06-02 04:17:53,4988.94,GBP,4,0,2,6,8.97,1,1,2051.9,1588.72,1.85,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 19:11:03,user1080,deposit,4552.03,Cardiff,cardiff,iPhone 13,,2025-06-02 19:11:03,4552.03,UNKNOWN,19,0,2,6,14.89,1,1,4988.94,1588.72,-0.28,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 20:16:58,user1080,top-up,1538.65,Cardiff,cardiff,iPhone 13,,2025-06-02 20:16:58,1538.65,UNKNOWN,20,0,2,6,1.1,0,0,4770.48,308.94,-10.46,0.02,1,anomaly,"Anomaly detected: This transaction does not match typical patterns for this user, but no single feature stands out. It may be due to a combination of subtle changes or factors not directly captured by the main rules. Please review this event in context."
2025-06-02 23:31:51 ,user1080,transfer,€856.83,Birmingham ,birmingham,Nokia 3310,,2025-06-02 23:31:51,856.83,EUR,23,0,2,6,3.25,1,1,4552.03,1878.65,-1.97,0.01,1,anomaly,First time using device; Unseen location
2025-06-04 02:06:15 ,user1080,withdrawal,€996.7,Manchester ,manchester,None,,2025-06-04 02:06:15,996.7,EUR,2,2,4,6,0.29,1,1,1197.74,2233.28,-0.09,0.0,1,anomaly,First time using device; Unseen location
2025-06-04 02:10:55,user1080,transfer,1857.31,Manchester,manchester,Samsung Galaxy S10,,2025-06-04 02:10:55,1857.31,UNKNOWN,2,2,4,6,0.08,1,1,996.7,2073.02,0.42,0.0,1,anomaly,First time using device; Unseen location
2025-06-16 16:02:36,user1080,debit,$4661.59,Birmingham,birmingham,None,,2025-06-16 16:02:36,4661.59,USD,16,0,16,6,13.7,1,1,1832.42,1695.97,1.67,0.01,1,anomaly,First time using device; Unseen location
2025-06-19 16:23:55 ,user1080,cashout,$934.39,Leeds ,leeds,iPhone 13,,2025-06-19 16:23:55,934.39,USD,16,3,19,6,11.15,1,1,2104.92,1644.11,-0.71,0.0,1,anomaly,First time using device; Unseen location
2025-06-22 18:28:14,user1080,cashout,£1584.07,Manchester,manchester,iPhone 13,,2025-06-22 18:28:14,1584.07,GBP,18,6,22,6,53.74,1,1,1889.84,1631.81,-0.19,0.01,1,anomaly,First time using device; Unseen location; Unusual time gap since last txn
2025-06-24 12:43:46 ,user1080,cashout,€4848.67,Leeds ,leeds,Samsung Galaxy S10,,2025-06-24 12:43:46,4848.67,EUR,12,1,24,6,2.73,1,1,2038.24,1611.23,1.74,0.0,1,anomaly,First time using device; Unseen location
2025-06-24 22:51:11,user1080,purchase,£1909.63,Birmingham,birmingham,None,,2025-06-24 22:51:11,1909.63,GBP,22,1,24,6,10.12,1,1,2157.27,1637.11,-0.15,0.0,1,anomaly,First time using device; Unseen location
2025-06-24 22:54:01,user1080,purchase,4235.75,Birmingham,birmingham,Nokia 3310,,2025-06-24 22:54:01,4235.75,UNKNOWN,22,1,24,6,0.05,1,0,2038.24,1621.26,1.36,0.0,1,anomaly,First time using device
2025-06-26 05:46:38,user1080,purchase,£4988.21,Manchester,manchester,Samsung Galaxy S10,,2025-06-26 05:46:38,4988.21,GBP,5,3,26,6,26.41,1,1,2223.95,1615.43,1.71,0.0,1,anomaly,First time using device; Unseen location
2025-06-27 10:46:40 ,user1080,purchase,$4894.78,Liverpool ,liverpool,Huawei P30,,2025-06-27 10:46:40,4894.78,USD,10,4,27,6,29.0,1,1,2290.63,1640.49,1.59,0.01,1,anomaly,First time using device; Unseen location
2025-06-28 03:51:21 ,user1080,cashout,€3752.02,None ,none,Pixel 6,,2025-06-28 03:51:21,3752.02,EUR,3,5,28,6,15.65,1,1,2290.63,1676.63,0.87,0.0,1,anomaly,First time using device; Unseen location
2025-06-28 20:55:54,user1080,purchase,€3499.03,London,london,Samsung Galaxy S10,,2025-06-28 20:55:54,3499.03,EUR,20,5,28,6,17.08,1,1,2300.45,1671.15,0.72,0.0,1,anomaly,First time using device; Unseen location
2025-06-30 01:14:24,user1080,cashout,$4049.23,Birmingham,birmingham,iPhone 13,,2025-06-30 01:14:24,4049.23,USD,1,0,30,6,0.83,1,1,2544.32,1657.37,0.91,0.0,1,anomaly,First time using device; Unseen location
2025-07-01 10:22:26 ,user1080,transfer,£644.5,Cardiff ,cardiff,iPhone 13,,2025-07-01 10:22:26,644.5,GBP,10,1,1,7,5.29,1,1,2561.5,1664.54,-1.15,0.0,1,anomaly,First time using device; Unseen location
2025-07-07 12:12:58,user1080,withdrawal,$555.29,Cardiff,cardiff,Nokia 3310,,2025-07-07 12:12:58,555.29,USD,12,0,7,7,43.85,1,0,2381.32,1686.09,-1.08,0.0,1,anomaly,First time using device
2025-07-08 15:49:24 ,user1080,cashout,£1182.87,Cardiff ,cardiff,iPhone 13,,2025-07-08 15:49:24,1182.87,GBP,15,1,8,7,19.6,1,1,2381.32,1679.42,-0.71,0.01,1,anomaly,First time using device; Unseen location
2025-07-13 00:26:39 ,user1080,debit,€4478.61,Cardiff ,cardiff,iPhone 13,,2025-07-13 00:26:39,4478.61,EUR,0,6,13,7,24.14,1,1,2310.27,1669.39,1.3,0.01,1,anomaly,First time using device; Unseen location
2025-07-15 22:06:03,user1080,cashout,$579.98,Birmingham,birmingham,Pixel 6,,2025-07-15 22:06:03,579.98,USD,22,1,15,7,0.33,0,1,2544.32,1686.86,-1.16,0.01,1,anomaly,Unseen location
2025-07-16 00:58:54,user1080,refund,€4829.08,Birmingham,birmingham,Huawei P30,,2025-07-16 00:58:54,4829.08,EUR,0,2,16,7,1.13,1,1,2500.1,1689.09,1.38,0.01,1,anomaly,First time using device; Unseen location
2025-07-16 08:59:14,user1080,debit,€1715.43,London,london,iPhone 13,,2025-07-16 08:59:14,1715.43,EUR,8,2,16,7,8.01,1,1,2522.21,1699.01,-0.47,0.0,1,anomaly,First time using device; Unseen location
2025-07-17 08:00:57,user1080,purchase,$359.15,Birmingham,birmingham,Pixel 6,,2025-07-17 08:00:57,359.15,USD,8,3,17,7,22.02,1,1,2440.71,1699.56,-1.22,0.01,1,anomaly,First time using device; Unseen location
2025-07-25 20:18:20 ,user1080,debit,$28.87,Birmingham ,birmingham,Nokia 3310,,2025-07-25 20:18:20,28.87,USD,20,4,25,7,21.52,1,1,2290.63,1727.43,-1.31,0.01,1,anomaly,First time using device; Unseen location
2025-07-26 00:49:20,user1080,top-up,£3551.85,Birmingham,birmingham,Pixel 6,,2025-07-26 00:49:20,3551.85,GBP,0,5,26,7,4.52,1,1,2236.14,1732.9,0.76,0.0,1,anomaly,First time using device; Unseen location
2025-07-27 16:36:17,user1080,purchase,£410.96,Liverpool,liverpool,Pixel 6,,2025-07-27 16:36:17,410.96,GBP,16,6,27,7,19.1,1,1,2300.45,1716.43,-1.1,0.0,1,anomaly,First time using device; Unseen location
2025-07-27 23:35:38 ,user1080,cashout,€4681.52,Liverpool ,liverpool,Samsung Galaxy S10,,2025-07-27 23:35:38,4681.52,EUR,23,6,27,7,5.26,0,1,2236.14,1715.8,1.43,0.0,1,anomaly,Unseen location
2025-06-02 01:06:26 ,user1081,debit,$1180.51,Liverpool ,liverpool,Nokia 3310,,2025-06-02 01:06:26,1180.51,USD,1,0,2,6,1.08,1,1,2960.51,33.09,-53.79,0.04,1,anomaly,First time using device; Unseen location
2025-06-02 03:44:12,user1081,withdrawal,€4424.01,Glasgow,glasgow,iPhone 13,,2025-06-02 03:44:12,4424.01,EUR,3,0,2,6,2.63,1,1,2937.11,1027.95,1.45,0.01,1,anomaly,First time using device; Unseen location
2025-06-02 17:55:05,user1081,transfer,$1553.12,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-02 17:55:05,1553.12,USD,17,0,2,6,14.18,1,1,2960.51,1327.44,-1.06,0.0,1,anomaly,First time using device; Unseen location
2025-06-04 02:13:22 ,user1081,cashout,$2941.61,Liverpool ,liverpool,Samsung Galaxy S10,,2025-06-04 02:13:22,2941.61,USD,2,2,4,6,32.3,0,1,2937.11,1294.0,0.0,0.01,1,anomaly,Unseen location
2025-06-04 08:35:42,user1081,deposit,€897.56,Liverpool,liverpool,None,,2025-06-04 08:35:42,897.56,EUR,8,2,4,6,1.01,1,1,2937.11,1064.52,-1.92,0.0,1,anomaly,First time using device; Unseen location
2025-06-04 21:11:23 ,user1081,debit,£2070.53,London ,london,Samsung Galaxy S10,,2025-06-04 21:11:23,2070.53,GBP,21,2,4,6,2.5,1,1,2742.0,1309.19,-0.51,0.0,1,anomaly,First time using device; Unseen location
2025-06-05 18:17:20,user1081,withdrawal,£395.66,Birmingham,birmingham,Samsung Galaxy S10,,2025-06-05 18:17:20,395.66,GBP,18,3,5,6,13.4,1,1,2695.36,1198.33,-1.92,0.01,1,anomaly,First time using device; Unseen location
2025-06-06 00:17:22,user1081,cashout,€3659.59,Cardiff,cardiff,Samsung Galaxy S10,,2025-06-06 00:17:22,3659.59,EUR,0,4,6,6,2.89,0,0,2308.71,1212.72,1.11,0.0,1,anomaly,"Anomaly detected: This transaction does not match typical patterns for this user, but no single feature stands out. It may be due to a combination of subtle changes or factors not directly captured by the main rules. Please review this event in context."
2025-06-06 02:01:05 ,user1081,refund,€4337.65,Manchester ,manchester,Pixel 6,,2025-06-06 02:01:05,4337.65,EUR,2,4,6,6,1.73,1,1,2546.89,1233.76,1.45,0.01,1,anomaly,First time using device; Unseen location
2025-06-06 09:09:39 ,user1081,transfer,€2253.52,Liverpool ,liverpool,iPhone 13,,2025-06-06 09:09:39,2253.52,EUR,9,4,6,6,7.14,1,1,2695.36,1303.26,-0.34,0.0,1,anomaly,First time using device; Unseen location
2025-06-06 22:33:04,user1081,cashout,€3833.38,Leeds,leeds,Nokia 3310,,2025-06-06 22:33:04,3833.38,EUR,22,4,6,6,2.74,1,1,2546.89,1267.73,1.01,0.0,1,anomaly,First time using device; Unseen location
2025-06-06 23:53:57,user1081,transfer,€212.44,London,london,Nokia 3310,,2025-06-06 23:53:57,212.44,EUR,23,4,6,6,1.35,0,1,2695.36,1276.03,-1.95,0.0,1,anomaly,Unseen location
2025-06-07 05:16:00,user1081,withdrawal,€608.45,Leeds,leeds,Samsung Galaxy S10,,2025-06-07 05:16:00,608.45,EUR,5,5,7,6,1.2,1,0,2695.36,1392.87,-1.5,0.01,1,anomaly,First time using device
2025-06-07 20:38:26,user1081,deposit,€4380.98,London,london,Samsung Galaxy S10,,2025-06-07 20:38:26,4380.98,EUR,20,5,7,6,9.92,1,1,2695.36,1475.66,1.14,0.0,1,anomaly,First time using device; Unseen location
2025-06-08 20:34:06 ,user1081,transfer,£819.86,Cardiff ,cardiff,Samsung Galaxy S10,,2025-06-08 20:34:06,819.86,GBP,20,6,8,6,17.44,1,1,2546.89,1575.34,-1.1,0.0,1,anomaly,First time using device; Unseen location
2025-06-09 21:20:23 ,user1081,transfer,€3588.7,Leeds ,leeds,Pixel 6,,2025-06-09 21:20:23,3588.7,EUR,21,0,9,6,1.46,1,1,2070.53,1624.99,0.93,0.0,1,anomaly,First time using device; Unseen location
2025-06-12 10:42:09 ,user1081,cashout,$4576.44,Liverpool ,liverpool,Nokia 3310,,2025-06-12 10:42:09,4576.44,USD,10,3,12,6,15.49,1,1,2070.53,1690.99,1.48,0.01,1,anomaly,First time using device; Unseen location
2025-06-15 08:47:39 ,user1081,transfer,€4792.9,Liverpool ,liverpool,Xiaomi Mi 11,,2025-06-15 08:47:39,4792.9,EUR,8,6,15,6,12.93,0,1,1754.05,1721.69,1.77,0.0,1,anomaly,Unseen location
2025-06-17 01:43:48,user1081,cashout,393.79,Birmingham,birmingham,Nokia 3310,,2025-06-17 01:43:48,393.79,UNKNOWN,1,1,17,6,22.9,1,1,1859.98,1735.06,-0.85,0.0,1,anomaly,First time using device; Unseen location
2025-06-21 12:30:56 ,user1081,cashout,£3165.33,None ,none,Samsung Galaxy S10,,2025-06-21 12:30:56,3165.33,GBP,12,5,21,6,8.68,1,1,1609.74,1727.19,0.9,0.01,1,anomaly,First time using device; Unseen location
2025-06-23 07:48:48,user1081,cashout,£4854.29,Glasgow,glasgow,iPhone 13,,2025-06-23 07:48:48,4854.29,GBP,7,0,23,6,7.31,1,1,1581.43,1705.65,1.92,0.01,1,anomaly,First time using device; Unseen location
2025-06-23 09:10:49,user1081,transfer,€2087.6,Liverpool,liverpool,Samsung Galaxy S10,,2025-06-23 09:10:49,2087.6,EUR,9,0,23,6,1.37,1,1,1609.74,1725.73,0.28,0.0,1,anomaly,First time using device; Unseen location
2025-06-23 10:05:49 ,user1081,refund,€4981.17,Liverpool ,liverpool,Huawei P30,,2025-06-23 10:05:49,4981.17,EUR,10,0,23,6,0.92,1,1,1681.9,1713.87,1.93,0.01,1,anomaly,First time using device; Unseen location
2025-06-23 12:42:17 ,user1081,purchase,€144.95,Liverpool ,liverpool,Samsung Galaxy S10,,2025-06-23 12:42:17,144.95,EUR,12,0,23,6,2.61,1,0,1754.05,1735.16,-0.93,0.01,1,anomaly,First time using device
2025-06-24 16:08:26 ,user1081,refund,€3451.76,Cardiff ,cardiff,Huawei P30,,2025-06-24 16:08:26,3451.76,EUR,16,1,24,6,19.84,1,1,1609.74,1736.73,1.06,0.01,1,anomaly,First time using device; Unseen location
2025-06-28 04:30:18 ,user1081,transfer,£4262.67,Birmingham ,birmingham,None,,2025-06-28 04:30:18,4262.67,GBP,4,5,28,6,37.41,1,1,1553.12,1742.54,1.55,0.01,1,anomaly,First time using device; Unseen location
2025-06-29 23:34:33,user1081,debit,$3765.46,Birmingham,birmingham,iPhone 13,,2025-06-29 23:34:33,3765.46,USD,23,6,29,6,10.44,1,1,1568.52,1745.04,1.26,0.01,1,anomaly,First time using device; Unseen location
2025-06-30 03:15:51,user1081,withdrawal,$553.87,Glasgow,glasgow,iPhone 13,,2025-06-30 03:15:51,553.87,USD,3,0,30,6,3.69,0,1,1589.13,1744.63,-0.59,0.01,1,anomaly,Unseen location
2025-06-30 06:46:13,user1081,cashout,$1001.18,Birmingham,birmingham,None,,2025-06-30 06:46:13,1001.18,USD,6,0,30,6,3.51,1,1,1568.52,1742.01,-0.33,0.0,1,anomaly,First time using device; Unseen location
2025-07-02 04:37:20 ,user1081,cashout,€1949.77,Leeds ,leeds,Pixel 6,,2025-07-02 04:37:20,1949.77,EUR,4,2,2,7,37.25,1,1,1609.74,1707.17,0.2,0.0,1,anomaly,First time using device; Unseen location
2025-07-02 23:10:17 ,user1081,cashout,$658.91,Birmingham ,birmingham,Pixel 6,,2025-07-02 23:10:17,658.91,USD,23,2,2,7,0.58,1,1,1697.96,1710.0,-0.61,0.0,1,anomaly,First time using device; Unseen location
