timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,anomaly_score,anomaly_label,anomaly_status,explanation
2025-07-29 08:17:45 ,user1017,refund,£1962.41,Birmingham ,birmingham,Samsung Galaxy S10,,1962.41,0.81,0,Normal,Normal pattern
2025-06-05 22:11:49,user1035,top-up,4140.43,Leeds,leeds,Pixel 6,,4140.43,0.43,0,Normal,Normal pattern
2025-07-05 16:09:08,user1014,transfer,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.07,0,Normal,Normal pattern
2025-06-09 12:18:42,user1013,withdrawal,£833.46,Liverpool,liverpool,Huawei P30,,833.46,0.55,0,Normal,Normal pattern
2025-06-23 09:17:18,user1040,cashout,23,nan,,nan,"['timestamp', 'user', 'type', 'amount']",23.0,0.07,0,Normal,Normal pattern
2025-06-08 08:53:04,user1046,deposit,£1282.3,Manchester,manchester,Samsung Galaxy S10,,1282.3,0.76,0,Normal,Normal pattern
2025-06-23 23:40:38,user1085,purchase,1296.59,Manchester,manchester,iPhone 13,,1296.59,0.43,0,Normal,Normal pattern
2025-06-07 02:15:40,user1094,refund,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.08,0,Normal,Normal pattern
2025-06-09 07:33:52,user1020,transfer,€1068.2,Cardiff,cardiff,Pixel 6,,1068.2,0.49,0,Normal,Normal pattern
2025-06-10 11:59:51,user1032,refund,€1392.9,Cardiff,cardiff,None,,1392.9,0.34,0,Normal,Normal pattern
2025-06-27 10:07:37,user1068,top-up,3926.03,Cardiff,cardiff,Huawei P30,,3926.03,0.68,0,Normal,Normal pattern
2025-07-11 22:24:23,user1029,refund,11,nan,,nan,"['timestamp', 'user', 'type', 'amount']",11.0,0.08,0,Normal,Normal pattern
2025-07-12 22:49:11,user1048,deposit,$1284.36,London,london,Xiaomi Mi 11,,1284.36,0.49,0,Normal,Normal pattern
2025-07-05 09:56:30,user1075,debit,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.09,0,Normal,Normal pattern
2025-06-25 02:45:26,user1005,top-up,$1613.53,Liverpool,liverpool,Huawei P30,,1613.53,0.58,0,Normal,Normal pattern
2025-06-28 23:27:27 ,user1029,purchase,€302.31,None ,none,None,,302.31,0.93,0,Normal,Normal pattern
2025-06-22 02:30:49 ,user1070,purchase,€1277.38,Leeds ,leeds,Samsung Galaxy S10,,1277.38,0.96,0,Normal,Normal pattern
2025-06-25 13:32:35,user1092,debit,£1718.96,Manchester,manchester,Nokia 3310,,1718.96,0.6,0,Normal,Normal pattern
2025-06-05 03:49:01 ,user1025,purchase,£2745.48,Manchester ,manchester,None,,2745.48,0.83,0,Normal,Normal pattern
2025-07-06 09:16:55,user1097,top-up,66.76,Cardiff,cardiff,None,,66.76,0.47,0,Normal,Normal pattern
2025-07-23 04:48:56,user1026,withdrawal,$1816.87,Manchester,manchester,Huawei P30,,1816.87,0.34,0,Normal,Normal pattern
2025-06-06 04:14:55,user1014,deposit,1326.35,None,none,None,,1326.35,0.69,0,Normal,Normal pattern
2025-07-18 05:27:09,user1033,transfer,€1549.5,Manchester,manchester,Huawei P30,,1549.5,0.32,0,Normal,Normal pattern
2025-07-10 03:00:44,user1009,cashout,$4342.62,Manchester,manchester,Pixel 6,,4342.62,0.7,0,Normal,Normal pattern
2025-07-16 08:59:14,user1080,debit,€1715.43,London,london,iPhone 13,,1715.43,0.46,0,Normal,Normal pattern
2025-07-12 01:05:26,user1073,cashout,3748.21,Cardiff,cardiff,Huawei P30,,3748.21,0.63,0,Normal,Normal pattern
2025-07-28 05:51:47,user1029,top-up,28,nan,,nan,"['timestamp', 'user', 'type', 'amount']",28.0,0.1,0,Normal,Normal pattern
2025-06-18 07:31:05,user1000,deposit,€4537.72,Cardiff,cardiff,None,,4537.72,0.53,0,Normal,Normal pattern
2025-06-28 11:08:11 ,user1077,deposit,£641.58,Birmingham ,birmingham,None,,641.58,1.05,0,Normal,Normal pattern
2025-06-04 16:27:41,user1075,purchase,04,nan,,nan,"['timestamp', 'user', 'type', 'amount']",4.0,0.07,0,Normal,Normal pattern
2025-07-17 01:18:59,user1098,cashout,4578.07,None,none,iPhone 13,,4578.07,0.65,0,Normal,Normal pattern
2025-07-31 04:36:02,user1033,purchase,3484.01,Liverpool,liverpool,Xiaomi Mi 11,,3484.01,0.46,0,Normal,Normal pattern
2025-07-21 01:29:00,user1063,purchase,1639.38,Leeds,leeds,Samsung Galaxy S10,,1639.38,0.64,0,Normal,Normal pattern
2025-07-05 07:31:31,user1096,top-up,€2956.53,Manchester,manchester,Samsung Galaxy S10,,2956.53,0.71,0,Normal,Normal pattern
2025-07-27 08:01:02,user1093,top-up,27,nan,,nan,"['timestamp', 'user', 'type', 'amount']",27.0,0.1,0,Normal,Normal pattern
2025-07-27 09:15:26,user1026,purchase,£1263.16,Leeds,leeds,Pixel 6,,1263.16,0.53,0,Normal,Normal pattern
2025-06-21 09:20:06 ,user1032,top-up,$4578.65,Cardiff ,cardiff,iPhone 13,,4578.65,1.2,1,Anomaly,Unusual text pattern detected
2025-06-19 14:15:48,user1067,deposit,£1340.11,Liverpool,liverpool,iPhone 13,,1340.11,0.7,0,Normal,Normal pattern
2025-06-24 05:00:11 ,user1048,refund,$4548.75,None ,none,Samsung Galaxy S10,,4548.75,0.81,0,Normal,Normal pattern
2025-07-02 00:25:45,user1034,top-up,1602.02,Liverpool,liverpool,iPhone 13,,1602.02,0.67,0,Normal,Normal pattern
2025-07-09 13:07:57,user1013,top-up,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.1,0,Normal,Normal pattern
2025-07-20 17:32:53 ,user1020,refund,£3992.49,Birmingham ,birmingham,None,,3992.49,0.91,0,Normal,Normal pattern
2025-07-07 09:40:00 ,user1032,cashout,€4382.57,London ,london,iPhone 13,,4382.57,1.19,1,Anomaly,Unusual text pattern detected
2025-06-01 22:09:52,user1034,top-up,4703.05,Liverpool,liverpool,None,,4703.05,0.4,0,Normal,Normal pattern
2025-07-10 15:15:47 ,user1029,refund,£3671.56,Birmingham ,birmingham,Samsung Galaxy S10,,3671.56,0.81,0,Normal,Normal pattern
2025-07-17 08:46:45 ,user1081,cashout,$516.99,Manchester ,manchester,Xiaomi Mi 11,,516.99,0.88,0,Normal,Normal pattern
2025-06-18 20:35:35,user1014,debit,€90.29,Liverpool,liverpool,Xiaomi Mi 11,,90.29,0.63,0,Normal,Normal pattern
2025-07-09 03:32:31,user1000,transfer,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.07,0,Normal,Normal pattern
2025-06-30 02:52:07 ,user1092,refund,£4019.7,None ,none,None,,4019.7,0.73,0,Normal,Normal pattern
2025-07-07 01:40:20,user1054,debit,€2368.96,Manchester,manchester,iPhone 13,,2368.96,0.34,0,Normal,Normal pattern
2025-07-06 19:27:38,user1017,top-up,2928.91,London,london,Pixel 6,,2928.91,0.4,0,Normal,Normal pattern
2025-06-13 05:46:26,user1024,transfer,$4410.25,None,none,None,,4410.25,0.72,0,Normal,Normal pattern
2025-06-26 16:08:58,user1032,withdrawal,$1542.26,None,none,iPhone 13,,1542.26,0.59,0,Normal,Normal pattern
2025-07-07 04:32:11,user1014,debit,€2440.32,Birmingham,birmingham,Nokia 3310,,2440.32,0.61,0,Normal,Normal pattern
2025-07-26 11:22:08,user1046,cashout,£3049.77,Liverpool,liverpool,None,,3049.77,0.39,0,Normal,Normal pattern
2025-07-06 22:26:34,user1087,purchase,€2281.06,London,london,Pixel 6,,2281.06,0.57,0,Normal,Normal pattern
2025-06-02 15:55:17,user1048,refund,3371.82,None,none,Nokia 3310,,3371.82,0.71,0,Normal,Normal pattern
2025-07-09 03:13:32,user1037,purchase,€1149.56,Cardiff,cardiff,Xiaomi Mi 11,,1149.56,0.73,0,Normal,Normal pattern
2025-06-15 17:21:08,user1084,deposit,2167.69,None,none,Huawei P30,,2167.69,0.67,0,Normal,Normal pattern
2025-06-06 04:41:03,user1013,cashout,3816.84,Birmingham,birmingham,Nokia 3310,,3816.84,0.48,0,Normal,Normal pattern
2025-06-15 05:11:23,user1077,debit,$507.55,Glasgow,glasgow,Xiaomi Mi 11,,507.55,0.62,0,Normal,Normal pattern
2025-06-08 17:45:09,user1014,deposit,472.86,Birmingham,birmingham,None,,472.86,0.55,0,Normal,Normal pattern
2025-07-08 07:39:11 ,user1082,refund,£2453.96,Birmingham ,birmingham,Xiaomi Mi 11,,2453.96,1.04,0,Normal,Normal pattern
2025-07-03 20:48:46,user1008,purchase,£867.27,London,london,iPhone 13,,867.27,0.57,0,Normal,Normal pattern
2025-06-03 17:52:10,user1028,transfer,€3290.46,Glasgow,glasgow,Pixel 6,,3290.46,0.56,0,Normal,Normal pattern
2025-07-30 09:24:11,user1090,deposit,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.13,0,Normal,Normal pattern
2025-07-25 12:20:18,user1003,top-up,€3433.04,Leeds,leeds,iPhone 13,,3433.04,0.72,0,Normal,Normal pattern
2025-07-23 08:35:56,user1075,purchase,£3893.75,Liverpool,liverpool,Pixel 6,,3893.75,0.42,0,Normal,Normal pattern
2025-07-02 10:00:37,user1081,withdrawal,02,nan,,nan,"['timestamp', 'user', 'type', 'amount']",2.0,0.11,0,Normal,Normal pattern
2025-06-11 09:15:40,user1027,top-up,€2243.62,Glasgow,glasgow,Xiaomi Mi 11,,2243.62,0.63,0,Normal,Normal pattern
2025-07-19 21:48:28,user1054,transfer,£1931.47,Birmingham,birmingham,Nokia 3310,,1931.47,0.57,0,Normal,Normal pattern
2025-07-16 18:23:40 ,user1034,cashout,€2182.43,Liverpool ,liverpool,Nokia 3310,,2182.43,0.78,0,Normal,Normal pattern
2025-07-20 17:09:32 ,user1083,transfer,£2858.99,Liverpool ,liverpool,Nokia 3310,,2858.99,0.71,0,Normal,Normal pattern
2025-06-27 21:52:08 ,user1071,purchase,$1041.22,Cardiff ,cardiff,Huawei P30,,1041.22,0.88,0,Normal,Normal pattern
2025-06-03 12:08:16 ,user1014,debit,£4730.0,Liverpool ,liverpool,None,,4730.0,0.97,0,Normal,Normal pattern
2025-07-02 04:03:37,user1095,purchase,£2100.07,Leeds,leeds,None,,2100.07,0.59,0,Normal,Normal pattern
2025-06-27 03:11:55,user1087,withdrawal,1320.61,Birmingham,birmingham,iPhone 13,,1320.61,0.47,0,Normal,Normal pattern
2025-07-07 12:22:33 ,user1010,debit,£3165.27,Leeds ,leeds,Pixel 6,,3165.27,1.05,0,Normal,Normal pattern
2025-07-09 12:48:20,user1020,withdrawal,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.11,0,Normal,Normal pattern
2025-06-04 16:10:36 ,user1000,refund,€2110.25,Birmingham ,birmingham,Samsung Galaxy S10,,2110.25,0.81,0,Normal,Normal pattern
2025-06-16 16:56:27,user1051,deposit,1994.21,Glasgow,glasgow,Nokia 3310,,1994.21,0.65,0,Normal,Normal pattern
2025-06-16 23:50:26,user1074,purchase,16,nan,,nan,"['timestamp', 'user', 'type', 'amount']",16.0,0.07,0,Normal,Normal pattern
2025-07-16 08:02:17,user1082,transfer,$1128.28,Liverpool,liverpool,Huawei P30,,1128.28,0.42,0,Normal,Normal pattern
2025-07-07 03:14:10,user1001,deposit,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.13,0,Normal,Normal pattern
2025-06-23 05:53:51,user1029,withdrawal,23,nan,,nan,"['timestamp', 'user', 'type', 'amount']",23.0,0.11,0,Normal,Normal pattern
2025-07-14 10:40:53,user1089,purchase,14,nan,,nan,"['timestamp', 'user', 'type', 'amount']",14.0,0.07,0,Normal,Normal pattern
2025-06-14 03:50:12,user1075,transfer,€2390.9,London,london,Nokia 3310,,2390.9,0.52,0,Normal,Normal pattern
2025-07-07 09:04:24,user1095,debit,4010.89,Liverpool,liverpool,Samsung Galaxy S10,,4010.89,0.62,0,Normal,Normal pattern
2025-06-21 16:16:14 ,user1077,withdrawal,$2623.77,Cardiff ,cardiff,Nokia 3310,,2623.77,0.99,0,Normal,Normal pattern
2025-07-07 16:26:07 ,user1020,withdrawal,£3759.05,Leeds ,leeds,Pixel 6,,3759.05,1.18,1,Anomaly,Unusual text pattern detected
2025-06-19 23:25:00,user1087,purchase,10.84,None,none,Samsung Galaxy S10,,10.84,0.63,0,Normal,Normal pattern
2025-07-16 07:55:03 ,user1004,debit,€4774.89,Birmingham ,birmingham,Xiaomi Mi 11,,4774.89,1.07,0,Normal,Normal pattern
2025-06-14 02:00:52 ,user1068,purchase,£1662.65,Glasgow ,glasgow,Xiaomi Mi 11,,1662.65,0.93,0,Normal,Normal pattern
2025-06-10 23:25:56 ,user1011,purchase,€2671.3,Cardiff ,cardiff,Nokia 3310,,2671.3,0.9,0,Normal,Normal pattern
2025-06-10 08:59:30,user1020,cashout,$2971.12,None,none,Xiaomi Mi 11,,2971.12,0.41,0,Normal,Normal pattern
2025-07-26 17:45:15 ,user1008,transfer,€2317.21,Manchester ,manchester,Samsung Galaxy S10,,2317.21,0.8,0,Normal,Normal pattern
2025-07-13 23:30:08,user1027,cashout,774.57,London,london,None,,774.57,0.5,0,Normal,Normal pattern
2025-06-27 21:11:27,user1043,transfer,1311.65,None,none,Huawei P30,,1311.65,0.63,0,Normal,Normal pattern
2025-07-22 11:31:50,user1069,debit,$3583.43,Liverpool,liverpool,iPhone 13,,3583.43,0.63,0,Normal,Normal pattern
2025-07-14 17:56:35,user1040,withdrawal,319.15,Birmingham,birmingham,Pixel 6,,319.15,0.55,0,Normal,Normal pattern
2025-06-09 02:38:06,user1045,cashout,2273.91,None,none,Samsung Galaxy S10,,2273.91,0.49,0,Normal,Normal pattern
2025-06-16 06:33:10,user1089,withdrawal,$4449.7,Cardiff,cardiff,Nokia 3310,,4449.7,0.5,0,Normal,Normal pattern
2025-07-14 02:38:35,user1073,withdrawal,3927.66,Manchester,manchester,Pixel 6,,3927.66,0.61,0,Normal,Normal pattern
2025-06-11 10:43:32 ,user1063,debit,€2597.31,London ,london,Samsung Galaxy S10,,2597.31,1.06,0,Normal,Normal pattern
2025-06-09 12:04:02 ,user1019,refund,€4920.76,Liverpool ,liverpool,Samsung Galaxy S10,,4920.76,1.02,0,Normal,Normal pattern
2025-06-04 22:06:56,user1003,purchase,£1122.56,None,none,Nokia 3310,,1122.56,0.65,0,Normal,Normal pattern
2025-07-16 15:41:39 ,user1069,top-up,€3534.58,London ,london,Nokia 3310,,3534.58,1.18,1,Anomaly,Unusual text pattern detected
2025-07-30 18:40:38,user1049,purchase,274.81,London,london,Samsung Galaxy S10,,274.81,0.57,0,Normal,Normal pattern
2025-07-25 07:07:42 ,user1090,purchase,£528.05,None ,none,Pixel 6,,528.05,0.98,0,Normal,Normal pattern
2025-06-21 16:20:29 ,user1083,transfer,€4658.55,Birmingham ,birmingham,Nokia 3310,,4658.55,0.98,0,Normal,Normal pattern
2025-07-11 00:45:25,user1058,top-up,11,nan,,nan,"['timestamp', 'user', 'type', 'amount']",11.0,0.1,0,Normal,Normal pattern
2025-07-03 04:50:29 ,user1055,transfer,£3211.08,None ,none,None,,3211.08,0.83,0,Normal,Normal pattern
2025-06-15 09:54:04,user1076,transfer,£4536.09,Leeds,leeds,Samsung Galaxy S10,,4536.09,0.56,0,Normal,Normal pattern
2025-06-05 15:37:32,user1017,cashout,£4553.32,Glasgow,glasgow,None,,4553.32,0.43,0,Normal,Normal pattern
2025-06-07 13:31:30 ,user1020,deposit,$4566.64,Leeds ,leeds,Xiaomi Mi 11,,4566.64,0.78,0,Normal,Normal pattern
2025-07-05 02:22:49,user1072,cashout,€3492.89,Leeds,leeds,Nokia 3310,,3492.89,0.43,0,Normal,Normal pattern
2025-07-08 11:13:55 ,user1008,refund,£2933.44,Birmingham ,birmingham,iPhone 13,,2933.44,0.9,0,Normal,Normal pattern
2025-07-07 22:31:11,user1083,top-up,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.1,0,Normal,Normal pattern
2025-06-14 16:23:56,user1046,top-up,£4439.44,London,london,Pixel 6,,4439.44,0.4,0,Normal,Normal pattern
2025-06-24 08:44:55,user1033,withdrawal,£2627.62,Birmingham,birmingham,None,,2627.62,0.37,0,Normal,Normal pattern
2025-06-21 02:39:24,user1097,purchase,21,nan,,nan,"['timestamp', 'user', 'type', 'amount']",21.0,0.07,0,Normal,Normal pattern
2025-06-19 05:00:56,user1063,top-up,19,nan,,nan,"['timestamp', 'user', 'type', 'amount']",19.0,0.1,0,Normal,Normal pattern
2025-06-19 14:40:54,user1063,transfer,£1207.67,Cardiff,cardiff,Samsung Galaxy S10,,1207.67,0.37,0,Normal,Normal pattern
2025-07-06 00:54:14 ,user1072,deposit,€3267.79,Cardiff ,cardiff,Xiaomi Mi 11,,3267.79,0.82,0,Normal,Normal pattern
2025-07-09 12:57:08,user1087,purchase,3512.57,Leeds,leeds,Pixel 6,,3512.57,0.53,0,Normal,Normal pattern
2025-07-05 22:07:51,user1050,deposit,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.13,0,Normal,Normal pattern
2025-06-17 12:42:11 ,user1049,transfer,$2825.0,None ,none,Nokia 3310,,2825.0,1.0,0,Normal,Normal pattern
2025-07-20 18:20:16,user1020,withdrawal,€1628.86,London,london,None,,1628.86,0.53,0,Normal,Normal pattern
2025-07-07 00:32:28 ,user1064,withdrawal,$117.66,None ,none,None,,117.66,0.81,0,Normal,Normal pattern
2025-07-07 08:20:56,user1069,transfer,£3662.51,None,none,Pixel 6,,3662.51,0.6,0,Normal,Normal pattern
2025-07-19 14:12:08,user1011,debit,19,nan,,nan,"['timestamp', 'user', 'type', 'amount']",19.0,0.09,0,Normal,Normal pattern
2025-07-19 03:28:53,user1081,withdrawal,19,nan,,nan,"['timestamp', 'user', 'type', 'amount']",19.0,0.11,0,Normal,Normal pattern
2025-07-02 09:20:01,user1035,debit,4864.03,Cardiff,cardiff,Nokia 3310,,4864.03,0.68,0,Normal,Normal pattern
2025-06-02 18:40:23,user1024,top-up,02,nan,,nan,"['timestamp', 'user', 'type', 'amount']",2.0,0.1,0,Normal,Normal pattern
2025-07-04 08:05:35 ,user1082,debit,£4611.02,None ,none,Huawei P30,,4611.02,0.92,0,Normal,Normal pattern
2025-06-24 10:14:13 ,user1088,cashout,$2790.71,Cardiff ,cardiff,Samsung Galaxy S10,,2790.71,0.88,0,Normal,Normal pattern
2025-06-11 19:36:30 ,user1019,purchase,£2263.77,Liverpool ,liverpool,Huawei P30,,2263.77,0.99,0,Normal,Normal pattern
2025-06-04 04:01:40,user1017,debit,$2589.43,London,london,None,,2589.43,0.56,0,Normal,Normal pattern
2025-06-17 04:33:11 ,user1043,deposit,£881.72,Liverpool ,liverpool,Xiaomi Mi 11,,881.72,0.83,0,Normal,Normal pattern
2025-06-11 05:03:43,user1058,deposit,11,nan,,nan,"['timestamp', 'user', 'type', 'amount']",11.0,0.13,0,Normal,Normal pattern
2025-06-26 13:07:00 ,user1020,transfer,$853.18,Manchester ,manchester,None,,853.18,0.77,0,Normal,Normal pattern
2025-06-02 05:12:05 ,user1012,top-up,€2097.04,Cardiff ,cardiff,Huawei P30,,2097.04,1.18,1,Anomaly,Unusual text pattern detected
2025-06-18 07:04:56,user1063,transfer,£3987.92,Cardiff,cardiff,iPhone 13,,3987.92,0.61,0,Normal,Normal pattern
2025-07-01 07:07:36,user1019,top-up,£4428.86,London,london,iPhone 13,,4428.86,0.64,0,Normal,Normal pattern
2025-06-20 23:11:04,user1037,transfer,£233.79,Liverpool,liverpool,None,,233.79,0.35,0,Normal,Normal pattern
2025-07-24 07:57:20,user1054,refund,2407.88,Leeds,leeds,Pixel 6,,2407.88,0.58,0,Normal,Normal pattern
2025-06-02 05:57:49,user1027,refund,251.97,Glasgow,glasgow,Xiaomi Mi 11,,251.97,0.63,0,Normal,Normal pattern
2025-07-27 10:27:46,user1029,purchase,€2434.81,Cardiff,cardiff,None,,2434.81,0.56,0,Normal,Normal pattern
2025-06-07 15:18:42,user1012,deposit,€3565.22,Leeds,leeds,Xiaomi Mi 11,,3565.22,0.41,0,Normal,Normal pattern
2025-07-11 23:19:04 ,user1064,refund,€4959.46,Leeds ,leeds,Huawei P30,,4959.46,1.1,0,Normal,Normal pattern
2025-07-29 07:57:05,user1031,top-up,456.84,Cardiff,cardiff,iPhone 13,,456.84,0.69,0,Normal,Normal pattern
2025-07-09 08:51:06,user1081,refund,$3769.21,Glasgow,glasgow,Pixel 6,,3769.21,0.62,0,Normal,Normal pattern
2025-07-05 15:44:28,user1011,deposit,05,nan,,nan,"['timestamp', 'user', 'type', 'amount']",5.0,0.13,0,Normal,Normal pattern
2025-06-29 09:08:21,user1051,debit,29,nan,,nan,"['timestamp', 'user', 'type', 'amount']",29.0,0.09,0,Normal,Normal pattern
2025-07-21 02:55:23,user1026,debit,21,nan,,nan,"['timestamp', 'user', 'type', 'amount']",21.0,0.09,0,Normal,Normal pattern
2025-07-20 13:37:24,user1097,top-up,20,nan,,nan,"['timestamp', 'user', 'type', 'amount']",20.0,0.1,0,Normal,Normal pattern
2025-07-05 22:41:02,user1019,transfer,£4793.89,Birmingham,birmingham,Huawei P30,,4793.89,0.67,0,Normal,Normal pattern
2025-06-30 08:25:18 ,user1082,top-up,€4646.4,London ,london,Samsung Galaxy S10,,4646.4,1.17,1,Anomaly,Unusual text pattern detected
2025-07-04 15:58:55,user1051,top-up,2729.76,Cardiff,cardiff,Nokia 3310,,2729.76,0.7,0,Normal,Normal pattern
2025-07-16 16:30:48,user1071,purchase,2818.12,Birmingham,birmingham,iPhone 13,,2818.12,0.33,0,Normal,Normal pattern
2025-06-28 04:21:52 ,user1076,refund,€66.1,London ,london,Xiaomi Mi 11,,66.1,1.07,0,Normal,Normal pattern
2025-06-18 10:43:43,user1072,transfer,849.97,Manchester,manchester,Xiaomi Mi 11,,849.97,0.41,0,Normal,Normal pattern
2025-07-20 07:05:44,user1005,withdrawal,1088.31,Cardiff,cardiff,Pixel 6,,1088.31,0.6,0,Normal,Normal pattern
2025-06-28 19:28:22,user1012,refund,€127.87,Liverpool,liverpool,None,,127.87,0.44,0,Normal,Normal pattern
2025-06-15 15:15:23,user1084,refund,15,nan,,nan,"['timestamp', 'user', 'type', 'amount']",15.0,0.08,0,Normal,Normal pattern
2025-06-28 09:02:48,user1057,purchase,28,nan,,nan,"['timestamp', 'user', 'type', 'amount']",28.0,0.07,0,Normal,Normal pattern
2025-07-07 11:21:31,user1097,refund,4390.86,Leeds,leeds,Samsung Galaxy S10,,4390.86,0.51,0,Normal,Normal pattern
2025-06-04 02:03:37,user1079,cashout,$4817.98,London,london,Pixel 6,,4817.98,0.57,0,Normal,Normal pattern
2025-06-07 11:28:34 ,user1015,top-up,£3353.17,None ,none,Huawei P30,,3353.17,0.85,0,Normal,Normal pattern
2025-06-10 22:00:54,user1029,debit,£803.34,London,london,None,,803.34,0.56,0,Normal,Normal pattern
2025-06-19 08:36:59,user1020,cashout,€1005.71,Manchester,manchester,Nokia 3310,,1005.71,0.65,0,Normal,Normal pattern
2025-06-24 07:36:36 ,user1040,cashout,£520.84,Leeds ,leeds,Huawei P30,,520.84,1.02,0,Normal,Normal pattern
2025-07-31 07:04:18,user1080,debit,4971.44,Manchester,manchester,Xiaomi Mi 11,,4971.44,0.4,0,Normal,Normal pattern
2025-07-25 13:05:05,user1064,debit,25,nan,,nan,"['timestamp', 'user', 'type', 'amount']",25.0,0.09,0,Normal,Normal pattern
2025-07-15 01:49:39,user1064,debit,3202.61,Birmingham,birmingham,Huawei P30,,3202.61,0.64,0,Normal,Normal pattern
2025-07-09 15:55:21,user1027,refund,4477.0,None,none,iPhone 13,,4477.0,0.61,0,Normal,Normal pattern
2025-07-05 06:23:09,user1000,top-up,1541.58,Birmingham,birmingham,Xiaomi Mi 11,,1541.58,0.62,0,Normal,Normal pattern
2025-06-08 15:40:10,user1089,debit,2270.26,Birmingham,birmingham,Nokia 3310,,2270.26,0.61,0,Normal,Normal pattern
2025-06-20 10:31:36 ,user1035,cashout,€2005.36,Manchester ,manchester,None,,2005.36,0.74,0,Normal,Normal pattern
2025-06-06 09:09:39 ,user1081,transfer,€2253.52,Liverpool ,liverpool,iPhone 13,,2253.52,0.97,0,Normal,Normal pattern
2025-06-10 02:30:56,user1028,top-up,£1274.96,Manchester,manchester,Xiaomi Mi 11,,1274.96,0.52,0,Normal,Normal pattern
2025-06-12 18:32:48,user1092,cashout,€196.31,Leeds,leeds,Pixel 6,,196.31,0.52,0,Normal,Normal pattern
2025-06-15 21:27:21,user1065,purchase,4310.54,None,none,Huawei P30,,4310.54,0.54,0,Normal,Normal pattern
2025-07-06 07:19:14,user1055,purchase,£2576.69,Glasgow,glasgow,Samsung Galaxy S10,,2576.69,0.62,0,Normal,Normal pattern
2025-06-25 01:27:48,user1024,purchase,3254.65,Cardiff,cardiff,None,,3254.65,0.56,0,Normal,Normal pattern
2025-06-26 01:44:23 ,user1096,transfer,€2508.99,Liverpool ,liverpool,Pixel 6,,2508.99,0.76,0,Normal,Normal pattern
2025-06-22 18:29:46,user1064,withdrawal,197.21,Liverpool,liverpool,Pixel 6,,197.21,0.68,0,Normal,Normal pattern
2025-07-30 21:37:25,user1081,refund,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.08,0,Normal,Normal pattern
2025-06-16 01:34:07,user1082,debit,$3891.02,London,london,Samsung Galaxy S10,,3891.02,0.36,0,Normal,Normal pattern
2025-06-14 12:30:06,user1019,transfer,£1772.99,Liverpool,liverpool,Samsung Galaxy S10,,1772.99,0.46,0,Normal,Normal pattern
2025-07-10 18:28:08,user1009,purchase,10,nan,,nan,"['timestamp', 'user', 'type', 'amount']",10.0,0.07,0,Normal,Normal pattern
2025-07-19 19:00:11,user1083,deposit,4794.81,Leeds,leeds,Pixel 6,,4794.81,0.63,0,Normal,Normal pattern
2025-06-29 00:51:19 ,user1028,deposit,£4101.04,None ,none,Pixel 6,,4101.04,0.98,0,Normal,Normal pattern
2025-06-02 18:14:53 ,user1069,debit,$2305.37,Cardiff ,cardiff,Xiaomi Mi 11,,2305.37,1.07,0,Normal,Normal pattern
2025-06-28 04:04:12,user1054,purchase,€1480.8,Leeds,leeds,Huawei P30,,1480.8,0.5,0,Normal,Normal pattern
2025-07-30 14:27:17,user1063,top-up,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.1,0,Normal,Normal pattern
2025-07-08 04:32:39 ,user1068,transfer,$516.18,Cardiff ,cardiff,iPhone 13,,516.18,1.1,0,Normal,Normal pattern
2025-06-19 18:14:13,user1064,purchase,2263.21,Cardiff,cardiff,iPhone 13,,2263.21,0.6,0,Normal,Normal pattern
2025-07-06 19:02:13,user1098,purchase,4766.5,None,none,None,,4766.5,0.66,0,Normal,Normal pattern
2025-06-10 14:37:44,user1094,transfer,4061.29,Leeds,leeds,Samsung Galaxy S10,,4061.29,0.56,0,Normal,Normal pattern
2025-06-14 07:50:39,user1077,top-up,£3277.96,Manchester,manchester,Samsung Galaxy S10,,3277.96,0.71,0,Normal,Normal pattern
2025-06-17 20:53:15,user1087,deposit,1313.48,Birmingham,birmingham,Samsung Galaxy S10,,1313.48,0.71,0,Normal,Normal pattern
2025-07-07 12:25:32,user1048,top-up,2883.88,London,london,iPhone 13,,2883.88,0.64,0,Normal,Normal pattern
2025-07-14 16:40:53,user1077,refund,$2846.8,London,london,Huawei P30,,2846.8,0.5,0,Normal,Normal pattern
2025-06-17 18:20:59,user1046,top-up,3390.19,Manchester,manchester,Huawei P30,,3390.19,0.53,0,Normal,Normal pattern
2025-07-28 13:47:45,user1096,debit,9.22,Manchester,manchester,Samsung Galaxy S10,,9.22,0.46,0,Normal,Normal pattern
