timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,prev_location,is_new_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-07-10 08:41:03,user1087,cashout,4874.9,Manchester,manchester,Samsung Galaxy S10,,4874.9,,1,1,4874.9,Anomaly,High amount + new location
2025-07-10 09:46:29,user1087,withdrawal,€4447.23,Birmingham,birmingham,None,,4447.23,Manchester,1,1,4447.23,Anomaly,High amount + new location
2025-07-10 15:51:48 ,user1087,purchase,$1841.97,Manchester ,manchester,Nokia 3310,,1841.97,Birmingham,1,0,1841.97,Normal,Rule not triggered
2025-07-11 12:04:50,user1087,transfer,11,,,,"['timestamp', 'user', 'type', 'amount']",11.0,Manchester ,1,0,11.0,Normal,Rule not triggered
2025-07-13 02:12:08,user1087,debit,4659.2,Cardiff,cardiff,Xiaomi Mi 11,,4659.2,,1,1,4659.2,Anomaly,High amount + new location
2025-07-13 14:55:41,user1087,withdrawal,1602.53,Leeds,leeds,iPhone 13,,1602.53,Cardiff,1,0,1602.53,Normal,Rule not triggered
2025-07-14 16:01:57 ,user1087,debit,$587.95,Birmingham ,birmingham,None,,587.95,Leeds,1,0,587.95,Normal,Rule not triggered
2025-07-14 18:00:19,user1087,top-up,1927.55,Glasgow,glasgow,Samsung Galaxy S10,,1927.55,Birmingham ,1,0,1927.55,Normal,Rule not triggered
2025-07-14 18:54:52,user1087,debit,1298.56,Cardiff,cardiff,Xiaomi Mi 11,,1298.56,Glasgow,1,0,1298.56,Normal,Rule not triggered
2025-07-14 19:07:23 ,user1087,deposit,£1665.26,Liverpool ,liverpool,Nokia 3310,,1665.26,Cardiff,1,0,1665.26,Normal,Rule not triggered
2025-07-15 03:42:36 ,user1087,transfer,€3877.06,Birmingham ,birmingham,Samsung Galaxy S10,,3877.06,Liverpool ,1,1,3877.06,Anomaly,High amount + new location
2025-07-15 21:33:37,user1087,top-up,3907.92,Glasgow,glasgow,Xiaomi Mi 11,,3907.92,Birmingham ,1,1,3907.92,Anomaly,High amount + new location
2025-07-15 23:20:26,user1087,refund,3471.48,Liverpool,liverpool,Samsung Galaxy S10,,3471.48,Glasgow,1,1,3471.48,Anomaly,High amount + new location
2025-07-16 02:07:50,user1087,withdrawal,4013.52,Birmingham,birmingham,Xiaomi Mi 11,,4013.52,Liverpool,1,1,4013.52,Anomaly,High amount + new location
2025-07-16 16:17:54,user1087,debit,£1500.5,Leeds,leeds,Nokia 3310,,1500.5,Birmingham,1,0,1500.5,Normal,Rule not triggered
2025-07-17 22:45:31,user1087,cashout,4820.59,Glasgow,glasgow,Pixel 6,,4820.59,Leeds,1,1,4820.59,Anomaly,High amount + new location
2025-07-18 03:27:20,user1087,debit,18,,,,"['timestamp', 'user', 'type', 'amount']",18.0,Glasgow,1,0,18.0,Normal,Rule not triggered
2025-07-18 21:07:52 ,user1087,deposit,£2804.23,Liverpool ,liverpool,Huawei P30,,2804.23,,1,0,2804.23,Normal,Rule not triggered
2025-07-19 01:24:38,user1087,deposit,1747.85,Glasgow,glasgow,Samsung Galaxy S10,,1747.85,Liverpool ,1,0,1747.85,Normal,Rule not triggered
2025-07-19 04:29:03,user1087,top-up,€973.98,London,london,Nokia 3310,,973.98,Glasgow,1,0,973.98,Normal,Rule not triggered
2025-07-19 05:52:44,user1087,debit,3639.48,Manchester,manchester,Samsung Galaxy S10,,3639.48,London,1,1,3639.48,Anomaly,High amount + new location
2025-07-19 10:03:15 ,user1087,purchase,$2441.66,Leeds ,leeds,Xiaomi Mi 11,,2441.66,Manchester,1,0,2441.66,Normal,Rule not triggered
2025-07-20 18:58:19,user1087,purchase,20,,,,"['timestamp', 'user', 'type', 'amount']",20.0,Leeds ,1,0,20.0,Normal,Rule not triggered
2025-07-20 22:09:39 ,user1087,debit,£3698.26,Manchester ,manchester,Huawei P30,,3698.26,,1,1,3698.26,Anomaly,High amount + new location
2025-07-20 23:34:10,user1087,purchase,20,,,,"['timestamp', 'user', 'type', 'amount']",20.0,Manchester ,1,0,20.0,Normal,Rule not triggered
2025-07-21 04:25:47,user1087,cashout,2798.88,Liverpool,liverpool,Xiaomi Mi 11,,2798.88,,1,0,2798.88,Normal,Rule not triggered
2025-07-21 05:44:17 ,user1087,deposit,$3845.07,Glasgow ,glasgow,None,,3845.07,Liverpool,1,1,3845.07,Anomaly,High amount + new location
2025-07-21 12:27:25 ,user1087,refund,€1702.35,Cardiff ,cardiff,None,,1702.35,Glasgow ,1,0,1702.35,Normal,Rule not triggered
2025-07-21 12:37:18,user1087,withdrawal,$3811.55,None,none,Nokia 3310,,3811.55,Cardiff ,1,1,3811.55,Anomaly,High amount + new location
2025-07-21 18:00:12,user1087,withdrawal,€4394.13,Manchester,manchester,None,,4394.13,None,1,1,4394.13,Anomaly,High amount + new location
2025-07-21 20:57:42,user1087,refund,€141.23,London,london,Huawei P30,,141.23,Manchester,1,0,141.23,Normal,Rule not triggered
2025-07-21 21:56:31 ,user1087,refund,£3753.0,Birmingham ,birmingham,Huawei P30,,3753.0,London,1,1,3753.0,Anomaly,High amount + new location
2025-07-22 07:40:32,user1087,transfer,$1179.17,Birmingham,birmingham,iPhone 13,,1179.17,Birmingham ,1,0,1179.17,Normal,Rule not triggered
2025-07-22 21:51:11,user1087,cashout,£941.08,Manchester,manchester,Samsung Galaxy S10,,941.08,Birmingham,1,0,941.08,Normal,Rule not triggered
2025-07-22 23:30:51,user1087,debit,$1581.89,Glasgow,glasgow,Huawei P30,,1581.89,Manchester,1,0,1581.89,Normal,Rule not triggered
2025-07-23 07:38:56 ,user1087,purchase,$501.65,Birmingham ,birmingham,Pixel 6,,501.65,Glasgow,1,0,501.65,Normal,Rule not triggered
2025-07-23 09:46:38,user1087,top-up,£4505.09,Glasgow,glasgow,Xiaomi Mi 11,,4505.09,Birmingham ,1,1,4505.09,Anomaly,High amount + new location
2025-07-23 17:44:22,user1087,cashout,€2767.49,Manchester,manchester,Huawei P30,,2767.49,Glasgow,1,0,2767.49,Normal,Rule not triggered
2025-07-25 13:06:24,user1087,deposit,25,,,,"['timestamp', 'user', 'type', 'amount']",25.0,Manchester,1,0,25.0,Normal,Rule not triggered
2025-07-25 13:58:38,user1087,top-up,2762.27,Glasgow,glasgow,None,,2762.27,,1,0,2762.27,Normal,Rule not triggered
2025-07-25 23:05:31,user1087,debit,$633.27,Manchester,manchester,None,,633.27,Glasgow,1,0,633.27,Normal,Rule not triggered
2025-07-26 01:02:18 ,user1087,refund,€2673.87,Cardiff ,cardiff,iPhone 13,,2673.87,Manchester,1,0,2673.87,Normal,Rule not triggered
2025-07-26 09:20:07,user1087,top-up,3759.58,Manchester,manchester,Pixel 6,,3759.58,Cardiff ,1,1,3759.58,Anomaly,High amount + new location
2025-07-26 12:43:29,user1087,purchase,£1383.89,Birmingham,birmingham,Xiaomi Mi 11,,1383.89,Manchester,1,0,1383.89,Normal,Rule not triggered
2025-07-26 16:18:00 ,user1087,withdrawal,€3774.06,London ,london,Huawei P30,,3774.06,Birmingham,1,1,3774.06,Anomaly,High amount + new location
2025-07-27 09:10:07 ,user1087,refund,€2073.19,London ,london,Samsung Galaxy S10,,2073.19,London ,0,0,0.0,Normal,Rule not triggered
2025-07-27 12:15:06,user1087,cashout,4548.82,Leeds,leeds,Xiaomi Mi 11,,4548.82,London ,1,1,4548.82,Anomaly,High amount + new location
2025-07-27 16:48:32,user1087,transfer,3501.95,Cardiff,cardiff,Samsung Galaxy S10,,3501.95,Leeds,1,1,3501.95,Anomaly,High amount + new location
2025-07-27 19:53:19,user1087,debit,810.01,Leeds,leeds,iPhone 13,,810.01,Cardiff,1,0,810.01,Normal,Rule not triggered
2025-07-27 21:30:45,user1087,deposit,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Leeds,1,0,27.0,Normal,Rule not triggered
2025-07-27 22:35:28 ,user1087,debit,£4046.68,Birmingham ,birmingham,iPhone 13,,4046.68,,1,1,4046.68,Anomaly,High amount + new location
2025-07-28 04:24:35,user1087,debit,£43.16,None,none,Pixel 6,,43.16,Birmingham ,1,0,43.16,Normal,Rule not triggered
2025-07-28 05:10:56 ,user1087,cashout,$544.82,Leeds ,leeds,Samsung Galaxy S10,,544.82,None,1,0,544.82,Normal,Rule not triggered
2025-07-28 10:50:21,user1087,debit,203.58,Manchester,manchester,Huawei P30,,203.58,Leeds ,1,0,203.58,Normal,Rule not triggered
2025-07-28 11:39:12 ,user1087,transfer,$2369.24,Cardiff ,cardiff,None,,2369.24,Manchester,1,0,2369.24,Normal,Rule not triggered
2025-07-28 18:53:11,user1087,refund,£1118.74,London,london,iPhone 13,,1118.74,Cardiff ,1,0,1118.74,Normal,Rule not triggered
2025-07-29 06:03:08,user1087,transfer,29,,,,"['timestamp', 'user', 'type', 'amount']",29.0,London,1,0,29.0,Normal,Rule not triggered
2025-07-29 10:56:38,user1087,refund,4154.06,Glasgow,glasgow,Huawei P30,,4154.06,,1,1,4154.06,Anomaly,High amount + new location
2025-07-29 11:56:23,user1087,debit,€2834.13,Leeds,leeds,Samsung Galaxy S10,,2834.13,Glasgow,1,0,2834.13,Normal,Rule not triggered
2025-07-29 15:12:41 ,user1087,debit,$9.52,London ,london,Huawei P30,,9.52,Leeds,1,0,9.52,Normal,Rule not triggered
2025-07-30 07:30:45,user1087,transfer,3218.57,London,london,Samsung Galaxy S10,,3218.57,London ,1,1,3218.57,Anomaly,High amount + new location
2025-07-30 14:49:19,user1087,transfer,€4275.84,Glasgow,glasgow,None,,4275.84,London,1,1,4275.84,Anomaly,High amount + new location
2025-07-30 19:20:24 ,user1087,refund,$3953.01,Cardiff ,cardiff,iPhone 13,,3953.01,Glasgow,1,1,3953.01,Anomaly,High amount + new location
2025-07-31 10:20:49 ,user1087,transfer,€3756.03,Manchester ,manchester,iPhone 13,,3756.03,Cardiff ,1,1,3756.03,Anomaly,High amount + new location
2025-06-04 05:52:40,user1088,top-up,€2539.26,Cardiff,cardiff,None,,2539.26,,1,0,2539.26,Normal,Rule not triggered
2025-06-07 16:49:52 ,user1088,purchase,£24.83,Glasgow ,glasgow,Samsung Galaxy S10,,24.83,Cardiff,1,0,24.83,Normal,Rule not triggered
2025-06-07 21:38:53 ,user1088,withdrawal,$1165.76,London ,london,Huawei P30,,1165.76,Glasgow ,1,0,1165.76,Normal,Rule not triggered
2025-06-09 19:01:14,user1088,refund,1653.39,Leeds,leeds,Huawei P30,,1653.39,London ,1,0,1653.39,Normal,Rule not triggered
2025-06-12 19:18:37,user1088,cashout,$1735.94,London,london,Samsung Galaxy S10,,1735.94,Leeds,1,0,1735.94,Normal,Rule not triggered
2025-06-14 14:29:05,user1088,purchase,$3139.92,Liverpool,liverpool,iPhone 13,,3139.92,London,1,1,3139.92,Anomaly,High amount + new location
2025-06-14 16:52:46 ,user1088,top-up,£4158.83,Birmingham ,birmingham,Pixel 6,,4158.83,Liverpool,1,1,4158.83,Anomaly,High amount + new location
2025-06-19 19:09:56 ,user1088,cashout,€675.18,Cardiff ,cardiff,Nokia 3310,,675.18,Birmingham ,1,0,675.18,Normal,Rule not triggered
2025-06-19 20:45:15,user1088,cashout,926.31,London,london,Xiaomi Mi 11,,926.31,Cardiff ,1,0,926.31,Normal,Rule not triggered
2025-06-20 03:22:59 ,user1088,debit,€1439.9,Liverpool ,liverpool,None,,1439.9,London,1,0,1439.9,Normal,Rule not triggered
2025-06-21 10:48:56,user1088,transfer,€4417.92,Cardiff,cardiff,Xiaomi Mi 11,,4417.92,Liverpool ,1,1,4417.92,Anomaly,High amount + new location
2025-06-22 03:35:53,user1088,transfer,1241.74,Leeds,leeds,iPhone 13,,1241.74,Cardiff,1,0,1241.74,Normal,Rule not triggered
2025-06-22 15:29:09,user1088,refund,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,Leeds,1,0,22.0,Normal,Rule not triggered
2025-06-24 10:14:13 ,user1088,cashout,$2790.71,Cardiff ,cardiff,Samsung Galaxy S10,,2790.71,,1,0,2790.71,Normal,Rule not triggered
2025-07-01 18:49:08,user1088,transfer,$2901.48,None,none,Huawei P30,,2901.48,Cardiff ,1,0,2901.48,Normal,Rule not triggered
2025-07-03 00:20:51,user1088,withdrawal,1708.83,Birmingham,birmingham,iPhone 13,,1708.83,None,1,0,1708.83,Normal,Rule not triggered
2025-07-03 01:59:23,user1088,transfer,2881.81,None,none,Pixel 6,,2881.81,Birmingham,1,0,2881.81,Normal,Rule not triggered
2025-07-06 20:43:57,user1088,withdrawal,£1394.42,Liverpool,liverpool,Xiaomi Mi 11,,1394.42,None,1,0,1394.42,Normal,Rule not triggered
2025-07-11 05:49:36,user1088,refund,3546.87,London,london,Pixel 6,,3546.87,Liverpool,1,1,3546.87,Anomaly,High amount + new location
2025-07-15 15:33:24,user1088,withdrawal,$382.02,Manchester,manchester,None,,382.02,London,1,0,382.02,Normal,Rule not triggered
2025-07-16 07:14:17 ,user1088,cashout,€1790.47,Manchester ,manchester,Nokia 3310,,1790.47,Manchester,1,0,1790.47,Normal,Rule not triggered
2025-07-16 16:06:35,user1088,deposit,16,,,,"['timestamp', 'user', 'type', 'amount']",16.0,Manchester ,1,0,16.0,Normal,Rule not triggered
2025-07-17 04:48:28,user1088,deposit,$3226.36,Glasgow,glasgow,Huawei P30,,3226.36,,1,1,3226.36,Anomaly,High amount + new location
2025-07-19 05:02:46,user1088,purchase,$94.58,Liverpool,liverpool,Huawei P30,,94.58,Glasgow,1,0,94.58,Normal,Rule not triggered
2025-07-20 22:06:28,user1088,transfer,375.07,Birmingham,birmingham,None,,375.07,Liverpool,1,0,375.07,Normal,Rule not triggered
2025-07-21 21:03:11,user1088,debit,£2387.77,Cardiff,cardiff,Huawei P30,,2387.77,Birmingham,1,0,2387.77,Normal,Rule not triggered
2025-07-22 00:32:48,user1088,withdrawal,3762.1,Birmingham,birmingham,Nokia 3310,,3762.1,Cardiff,1,1,3762.1,Anomaly,High amount + new location
2025-07-27 15:53:09,user1088,purchase,£1448.04,Glasgow,glasgow,Huawei P30,,1448.04,Birmingham,1,0,1448.04,Normal,Rule not triggered
2025-07-30 04:01:50,user1088,transfer,3845.09,Leeds,leeds,Huawei P30,,3845.09,Glasgow,1,1,3845.09,Anomaly,High amount + new location
2025-06-02 01:18:29 ,user1089,withdrawal,$2821.6,Birmingham ,birmingham,Pixel 6,,2821.6,,1,0,2821.6,Normal,Rule not triggered
2025-06-02 13:29:34,user1089,purchase,3871.35,London,london,Pixel 6,,3871.35,Birmingham ,1,1,3871.35,Anomaly,High amount + new location
2025-06-03 23:53:57,user1089,withdrawal,416.74,Leeds,leeds,iPhone 13,,416.74,London,1,0,416.74,Normal,Rule not triggered
2025-06-04 19:00:26,user1089,transfer,1248.77,Liverpool,liverpool,Nokia 3310,,1248.77,Leeds,1,0,1248.77,Normal,Rule not triggered
2025-06-05 00:49:43,user1089,top-up,05,,,,"['timestamp', 'user', 'type', 'amount']",5.0,Liverpool,1,0,5.0,Normal,Rule not triggered
2025-06-05 06:20:11,user1089,refund,$960.04,Leeds,leeds,Huawei P30,,960.04,,1,0,960.04,Normal,Rule not triggered
2025-06-06 08:49:02,user1089,cashout,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,Leeds,1,0,6.0,Normal,Rule not triggered
2025-06-06 10:09:48,user1089,transfer,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,,1,0,6.0,Normal,Rule not triggered
2025-06-07 09:35:34,user1089,top-up,07,,,,"['timestamp', 'user', 'type', 'amount']",7.0,,1,0,7.0,Normal,Rule not triggered
2025-06-07 12:45:48,user1089,debit,07,,,,"['timestamp', 'user', 'type', 'amount']",7.0,,1,0,7.0,Normal,Rule not triggered
2025-06-08 10:26:14,user1089,purchase,08,,,,"['timestamp', 'user', 'type', 'amount']",8.0,,1,0,8.0,Normal,Rule not triggered
2025-06-08 10:42:26,user1089,cashout,08,,,,"['timestamp', 'user', 'type', 'amount']",8.0,,1,0,8.0,Normal,Rule not triggered
2025-06-08 15:40:10,user1089,debit,2270.26,Birmingham,birmingham,Nokia 3310,,2270.26,,1,0,2270.26,Normal,Rule not triggered
2025-06-08 19:14:53 ,user1089,transfer,£811.09,Leeds ,leeds,None,,811.09,Birmingham,1,0,811.09,Normal,Rule not triggered
2025-06-09 02:08:57,user1089,refund,€2963.7,Glasgow,glasgow,None,,2963.7,Leeds ,1,0,2963.7,Normal,Rule not triggered
2025-06-09 04:10:31,user1089,cashout,4049.47,Manchester,manchester,None,,4049.47,Glasgow,1,1,4049.47,Anomaly,High amount + new location
2025-06-09 17:06:22,user1089,refund,£4207.63,Manchester,manchester,iPhone 13,,4207.63,Manchester,0,0,0.0,Normal,Rule not triggered
2025-06-09 17:08:18,user1089,refund,2927.47,Cardiff,cardiff,iPhone 13,,2927.47,Manchester,1,0,2927.47,Normal,Rule not triggered
2025-06-11 10:46:10,user1089,transfer,€435.32,Leeds,leeds,Nokia 3310,,435.32,Cardiff,1,0,435.32,Normal,Rule not triggered
2025-06-11 16:41:43 ,user1089,deposit,$3105.3,Glasgow ,glasgow,Samsung Galaxy S10,,3105.3,Leeds,1,1,3105.3,Anomaly,High amount + new location
2025-06-14 05:24:18 ,user1089,withdrawal,£2775.15,Manchester ,manchester,iPhone 13,,2775.15,Glasgow ,1,0,2775.15,Normal,Rule not triggered
2025-06-14 09:27:41 ,user1089,cashout,£1260.12,Liverpool ,liverpool,Pixel 6,,1260.12,Manchester ,1,0,1260.12,Normal,Rule not triggered
2025-06-15 00:25:04 ,user1089,purchase,£730.88,Manchester ,manchester,Xiaomi Mi 11,,730.88,Liverpool ,1,0,730.88,Normal,Rule not triggered
2025-06-16 06:33:10,user1089,withdrawal,$4449.7,Cardiff,cardiff,Nokia 3310,,4449.7,Manchester ,1,1,4449.7,Anomaly,High amount + new location
2025-06-16 16:34:18 ,user1089,cashout,£4198.39,London ,london,Nokia 3310,,4198.39,Cardiff,1,1,4198.39,Anomaly,High amount + new location
2025-06-16 16:47:40 ,user1089,deposit,$770.95,Liverpool ,liverpool,iPhone 13,,770.95,London ,1,0,770.95,Normal,Rule not triggered
2025-06-17 09:12:51,user1089,deposit,£4262.4,Leeds,leeds,Samsung Galaxy S10,,4262.4,Liverpool ,1,1,4262.4,Anomaly,High amount + new location
2025-06-17 18:27:30,user1089,purchase,4303.66,Birmingham,birmingham,Huawei P30,,4303.66,Leeds,1,1,4303.66,Anomaly,High amount + new location
2025-06-17 20:07:43,user1089,debit,£2130.13,None,none,Nokia 3310,,2130.13,Birmingham,1,0,2130.13,Normal,Rule not triggered
2025-06-18 01:41:46,user1089,cashout,479.32,Cardiff,cardiff,Samsung Galaxy S10,,479.32,None,1,0,479.32,Normal,Rule not triggered
2025-06-18 12:27:55 ,user1089,deposit,£3897.85,Manchester ,manchester,Huawei P30,,3897.85,Cardiff,1,1,3897.85,Anomaly,High amount + new location
2025-06-20 06:10:29 ,user1089,cashout,€2132.44,Liverpool ,liverpool,Xiaomi Mi 11,,2132.44,Manchester ,1,0,2132.44,Normal,Rule not triggered
2025-06-20 13:22:43,user1089,refund,$4731.57,Cardiff,cardiff,iPhone 13,,4731.57,Liverpool ,1,1,4731.57,Anomaly,High amount + new location
2025-06-20 19:28:00,user1089,deposit,709.66,Liverpool,liverpool,iPhone 13,,709.66,Cardiff,1,0,709.66,Normal,Rule not triggered
2025-06-20 19:41:04 ,user1089,top-up,€1355.99,Cardiff ,cardiff,None,,1355.99,Liverpool,1,0,1355.99,Normal,Rule not triggered
2025-06-21 12:11:00,user1089,transfer,21,,,,"['timestamp', 'user', 'type', 'amount']",21.0,Cardiff ,1,0,21.0,Normal,Rule not triggered
2025-06-21 20:52:04,user1089,cashout,€1267.81,None,none,Nokia 3310,,1267.81,,1,0,1267.81,Normal,Rule not triggered
2025-06-22 13:03:14,user1089,purchase,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,None,1,0,22.0,Normal,Rule not triggered
2025-06-24 05:02:13,user1089,refund,€3391.41,None,none,None,,3391.41,,1,1,3391.41,Anomaly,High amount + new location
2025-06-24 10:38:11,user1089,purchase,24,,,,"['timestamp', 'user', 'type', 'amount']",24.0,None,1,0,24.0,Normal,Rule not triggered
2025-06-24 15:40:10,user1089,deposit,24,,,,"['timestamp', 'user', 'type', 'amount']",24.0,,1,0,24.0,Normal,Rule not triggered
2025-06-26 06:09:46,user1089,deposit,26,,,,"['timestamp', 'user', 'type', 'amount']",26.0,,1,0,26.0,Normal,Rule not triggered
2025-06-26 17:37:23,user1089,purchase,509.58,Birmingham,birmingham,iPhone 13,,509.58,,1,0,509.58,Normal,Rule not triggered
2025-06-26 23:22:30 ,user1089,withdrawal,€3866.59,Manchester ,manchester,Pixel 6,,3866.59,Birmingham,1,1,3866.59,Anomaly,High amount + new location
2025-06-27 08:01:35,user1089,debit,3089.03,None,none,Samsung Galaxy S10,,3089.03,Manchester ,1,1,3089.03,Anomaly,High amount + new location
2025-06-27 22:22:10,user1089,transfer,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,None,1,0,27.0,Normal,Rule not triggered
2025-06-28 02:13:39,user1089,withdrawal,£3306.54,Glasgow,glasgow,Pixel 6,,3306.54,,1,1,3306.54,Anomaly,High amount + new location
2025-06-30 01:11:23,user1089,top-up,30,,,,"['timestamp', 'user', 'type', 'amount']",30.0,Glasgow,1,0,30.0,Normal,Rule not triggered
2025-06-30 01:43:50,user1089,deposit,4964.49,Glasgow,glasgow,Pixel 6,,4964.49,,1,1,4964.49,Anomaly,High amount + new location
2025-06-30 09:25:56,user1089,deposit,2752.77,Liverpool,liverpool,Nokia 3310,,2752.77,Glasgow,1,0,2752.77,Normal,Rule not triggered
2025-06-30 14:10:27,user1089,top-up,30,,,,"['timestamp', 'user', 'type', 'amount']",30.0,Liverpool,1,0,30.0,Normal,Rule not triggered
2025-06-30 15:12:58,user1089,cashout,30,,,,"['timestamp', 'user', 'type', 'amount']",30.0,,1,0,30.0,Normal,Rule not triggered
2025-07-01 05:43:15,user1089,refund,01,,,,"['timestamp', 'user', 'type', 'amount']",1.0,,1,0,1.0,Normal,Rule not triggered
2025-07-01 06:14:00,user1089,deposit,€590.96,Leeds,leeds,Pixel 6,,590.96,,1,0,590.96,Normal,Rule not triggered
2025-07-03 13:25:22 ,user1089,deposit,€64.11,Cardiff ,cardiff,Xiaomi Mi 11,,64.11,Leeds,1,0,64.11,Normal,Rule not triggered
2025-07-03 14:44:11 ,user1089,withdrawal,£1178.85,Leeds ,leeds,Huawei P30,,1178.85,Cardiff ,1,0,1178.85,Normal,Rule not triggered
2025-07-04 15:38:41,user1089,refund,4171.3,Manchester,manchester,Samsung Galaxy S10,,4171.3,Leeds ,1,1,4171.3,Anomaly,High amount + new location
2025-07-05 06:47:35,user1089,cashout,05,,,,"['timestamp', 'user', 'type', 'amount']",5.0,Manchester,1,0,5.0,Normal,Rule not triggered
2025-07-05 12:55:26 ,user1089,top-up,$3679.33,Glasgow ,glasgow,Nokia 3310,,3679.33,,1,1,3679.33,Anomaly,High amount + new location
2025-07-05 20:29:18 ,user1089,cashout,$162.71,Liverpool ,liverpool,Samsung Galaxy S10,,162.71,Glasgow ,1,0,162.71,Normal,Rule not triggered
2025-07-06 02:00:25,user1089,refund,1711.77,Cardiff,cardiff,Pixel 6,,1711.77,Liverpool ,1,0,1711.77,Normal,Rule not triggered
2025-07-06 17:13:54,user1089,transfer,4680.91,Liverpool,liverpool,Pixel 6,,4680.91,Cardiff,1,1,4680.91,Anomaly,High amount + new location
2025-07-08 05:12:32,user1089,purchase,€2968.8,Manchester,manchester,Samsung Galaxy S10,,2968.8,Liverpool,1,0,2968.8,Normal,Rule not triggered
2025-07-08 09:11:53,user1089,refund,$3124.17,Birmingham,birmingham,iPhone 13,,3124.17,Manchester,1,1,3124.17,Anomaly,High amount + new location
2025-07-08 22:13:05,user1089,transfer,662.91,Liverpool,liverpool,Pixel 6,,662.91,Birmingham,1,0,662.91,Normal,Rule not triggered
2025-07-09 11:20:52 ,user1089,deposit,€3149.78,Manchester ,manchester,iPhone 13,,3149.78,Liverpool,1,1,3149.78,Anomaly,High amount + new location
2025-07-09 15:20:55,user1089,top-up,596.59,London,london,Pixel 6,,596.59,Manchester ,1,0,596.59,Normal,Rule not triggered
2025-07-10 08:29:10,user1089,refund,$3221.61,Glasgow,glasgow,Pixel 6,,3221.61,London,1,1,3221.61,Anomaly,High amount + new location
2025-07-11 07:06:13,user1089,transfer,2354.32,Cardiff,cardiff,Huawei P30,,2354.32,Glasgow,1,0,2354.32,Normal,Rule not triggered
2025-07-11 11:53:29,user1089,debit,$81.71,Leeds,leeds,Xiaomi Mi 11,,81.71,Cardiff,1,0,81.71,Normal,Rule not triggered
2025-07-13 06:05:25,user1089,transfer,$4475.43,Manchester,manchester,Nokia 3310,,4475.43,Leeds,1,1,4475.43,Anomaly,High amount + new location
2025-07-14 07:26:50 ,user1089,top-up,€447.49,Leeds ,leeds,Xiaomi Mi 11,,447.49,Manchester,1,0,447.49,Normal,Rule not triggered
2025-07-14 10:40:53,user1089,purchase,14,,,,"['timestamp', 'user', 'type', 'amount']",14.0,Leeds ,1,0,14.0,Normal,Rule not triggered
2025-07-15 16:45:43,user1089,deposit,4926.67,None,none,iPhone 13,,4926.67,,1,1,4926.67,Anomaly,High amount + new location
2025-07-15 21:13:29 ,user1089,transfer,€2215.14,Glasgow ,glasgow,Xiaomi Mi 11,,2215.14,None,1,0,2215.14,Normal,Rule not triggered
2025-07-15 22:20:04,user1089,cashout,2811.77,Leeds,leeds,iPhone 13,,2811.77,Glasgow ,1,0,2811.77,Normal,Rule not triggered
2025-07-16 10:15:30,user1089,refund,€4609.96,London,london,Pixel 6,,4609.96,Leeds,1,1,4609.96,Anomaly,High amount + new location
2025-07-16 16:28:35,user1089,deposit,16,,,,"['timestamp', 'user', 'type', 'amount']",16.0,London,1,0,16.0,Normal,Rule not triggered
2025-07-17 14:33:31,user1089,deposit,€4872.53,None,none,Huawei P30,,4872.53,,1,1,4872.53,Anomaly,High amount + new location
2025-07-17 23:31:57,user1089,refund,4549.63,Liverpool,liverpool,None,,4549.63,None,1,1,4549.63,Anomaly,High amount + new location
2025-07-19 13:55:55,user1089,purchase,€1122.32,Birmingham,birmingham,iPhone 13,,1122.32,Liverpool,1,0,1122.32,Normal,Rule not triggered
2025-07-20 03:20:22,user1089,withdrawal,£4250.65,London,london,Xiaomi Mi 11,,4250.65,Birmingham,1,1,4250.65,Anomaly,High amount + new location
2025-07-20 11:58:45,user1089,transfer,$3574.58,Liverpool,liverpool,Samsung Galaxy S10,,3574.58,London,1,1,3574.58,Anomaly,High amount + new location
2025-07-21 05:43:32 ,user1089,withdrawal,€2090.52,London ,london,iPhone 13,,2090.52,Liverpool,1,0,2090.52,Normal,Rule not triggered
2025-07-21 10:25:58,user1089,refund,3333.88,None,none,iPhone 13,,3333.88,London ,1,1,3333.88,Anomaly,High amount + new location
2025-07-22 01:10:48,user1089,deposit,1701.27,Glasgow,glasgow,Huawei P30,,1701.27,None,1,0,1701.27,Normal,Rule not triggered
2025-07-22 12:49:29,user1089,debit,4501.0,Cardiff,cardiff,None,,4501.0,Glasgow,1,1,4501.0,Anomaly,High amount + new location
2025-07-22 14:03:34 ,user1089,deposit,$741.04,Birmingham ,birmingham,None,,741.04,Cardiff,1,0,741.04,Normal,Rule not triggered
2025-07-22 21:08:53,user1089,purchase,$421.11,Birmingham,birmingham,Pixel 6,,421.11,Birmingham ,1,0,421.11,Normal,Rule not triggered
2025-07-22 22:19:03,user1089,withdrawal,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,Birmingham,1,0,22.0,Normal,Rule not triggered
2025-07-23 22:44:17,user1089,withdrawal,23,,,,"['timestamp', 'user', 'type', 'amount']",23.0,,1,0,23.0,Normal,Rule not triggered
